IDENT_MEN;pond_menC;JNBVEH;JNBVHS;JNBVPHS;JNBCCHS;JNBVULHS;JNBMOTO;JNBCYCLO;JNBAUTVEH;JNBVELOAD;JNBVELOENF;JUTILMOTO;JUTILCYCLO;JUTILAUTVEH;JUTILVELOAD;JUTILVELOENF;JVOLVELO;JPLUSVELO;JNBKVM;JUTIL2RM;BLOGDIST
2400000843000;4405.5770483;0;;;;;0;1;0;1;0;;1;;1;;2;;0;1;4
2400000844000;2086.1714136;1;2;;;;0;0;0;0;0;;;;;;1;1;1;0;1
2400000846000;1198.9890612;3;2;;;;0;0;0;0;0;;;;;;2;;3;0;2
2400000851000;2053.8884753;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
2400000852000;1879.5651621;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
2400000853000;2485.7895649;0;;;;;0;1;0;0;0;;1;;;;2;;0;1;1
2400000855000;1086.6025595;2;2;;;;0;0;0;0;4;;;;;3;1;2;2;0;1
2400000861000;1956.4666605;1;2;;;;0;0;0;3;0;;;;3;;2;;1;0;1
2400000862000;2035.7818166;2;2;;;;0;0;0;2;2;;;;1;2;2;;2;0;1
2400000864000;2285.6516112;2;2;;;;0;0;0;1;0;;;;1;;2;;2;0;1
2400000865000;1688.1565533;2;2;;;;0;0;0;4;0;;;;4;;2;;2;0;4
2400000866000;2731.1468791;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;3
2400000912000;1617.6445727;4;1;1;0;0;0;0;0;0;0;;;;;;2;;3;0;2
2400000913000;2445.5602643;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
2400000915000;1038.4370254;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;3
2400000916000;2343.3207185;2;2;;;;1;0;0;0;0;0;;;;;2;;2;0;1
2400000918000;1419.4440103;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400000921000;1266.9145282;1;2;;;;0;0;0;2;0;;;;2;;2;;1;0;4
2400000922000;1690.8523039;2;2;;;;2;0;0;2;0;1;;;2;;2;;2;1;1
2400000923000;1965.8464498;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
2400000925000;1808.0222647;1;2;;;;0;0;0;2;1;;;;2;1;2;;1;0;1
2400000926000;933.96144293;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400000932000;1130.9525449;2;1;1;0;0;0;0;0;3;0;;;;3;;2;;1;0;1
2400000934000;1074.533865;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
2400000935000;723.0473461;2;2;;;;0;0;0;2;2;;;;0;0;1;2;2;0;2
2400000936000;2915.6510481;3;2;;;;0;0;0;3;0;;;;1;;2;;3;0;1
2400000938000;1927.0485075;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
2400000941000;1780.9624233;1;2;;;;0;0;0;2;0;;;;2;;2;;1;0;1
2400000942000;2549.600649;2;2;;;;0;0;0;4;0;;;;0;;2;;2;0;1
2400000943000;1757.8118465;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
2400000945000;1440.471497;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;2
2400000952000;1793.4836971;2;2;;;;0;0;0;2;2;;;;2;2;2;;2;0;4
2400000953000;3061.4571003;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
2400000954000;3326.045642;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400000955000;1344.8080373;3;2;;;;0;0;0;3;0;;;;2;;2;;3;0;3
2400000956000;2703.9055861;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
2400000961000;2422.3651306;0;;;;;0;0;0;0;0;;;;;;2;;0;0;4
2400000965000;2502.5752931;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;2
2400000966000;2161.7128885;1;2;;;;1;0;0;0;0;1;;;;;2;;1;1;1
2400000968000;1897.3418685;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
2400001012000;1985.0517002;2;2;;;;0;0;0;8;0;;;;8;;2;;2;0;1
2400001013000;1988.0941822;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001014000;1250.6360126;1;2;;;;0;0;0;0;2;;;;;2;2;;1;0;1
2400001016000;2415.2339348;4;2;;;;0;0;0;1;0;;;;1;;2;;4;0;1
2400001023000;3852.4003291;1;2;;;;0;0;0;5;0;;;;5;;2;;1;0;4
2400001024000;1781.0630707;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001025000;1365.7824958;2;2;;;;0;0;0;5;0;;;;5;;2;;2;0;1
2400001026000;2097.3964977;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;3
2400001028000;1999.7115161;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
2400001032000;1651.3914531;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;2
2400001033000;3612.1434192;0;;;;;0;0;0;1;0;;;;0;;2;;0;0;2
2400001034000;853.1604812;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
2400001035000;1429.8083241;2;2;;;;0;0;0;0;2;;;;;2;2;;2;0;1
2400001036000;2088.8041715;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;2
2400001038000;1166.6067178;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001043000;3663.4822957;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
2400001045000;1881.5236818;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;4
2400001046000;2719.5128136;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;9
2400001052000;1242.0712763;3;2;;;;0;0;0;0;0;;;;;;2;;3;0;1
2400001053000;3108.1469978;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
2400001055000;1373.8054999;2;2;;;;1;0;0;1;0;0;;;1;;2;;2;0;3
2400001061000;2141.3039811;3;2;;;;0;0;0;2;0;;;;2;;2;;3;0;2
2400001062000;1621.5905635;3;2;;;;0;0;0;0;0;;;;;;2;;3;0;4
2400001064000;2118.0956647;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001065000;1850.3059202;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
2400001066000;1462.2942414;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
2400001112000;1129.3601396;1;2;;;;1;0;0;2;0;1;;;2;;2;;1;1;2
2400001115000;2050.1703777;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;9
2400001123000;3446.9462961;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
2400001128000;2677.5477182;2;2;;;;1;0;0;0;0;1;;;;;2;;2;1;1
2400001131000;1796.5040125;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
2400001132000;1509.9053302;2;2;;;;0;0;0;1;2;;;;0;2;2;;2;0;1
2400001133000;2557.574305;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
2400001134000;1884.1981093;1;1;1;;;0;0;0;0;0;;;;;;2;;0;0;1
2400001135000;2366.1338599;2;2;;;;0;0;0;2;3;;;;2;3;2;;2;0;1
2400001136000;2362.5995739;0;;;;;0;0;0;3;0;;;;2;;2;;0;0;1
2400001141000;1933.0684932;1;2;;;;0;0;0;2;0;;;;0;;2;;1;0;4
2400001144000;1417.6316504;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
2400001145000;3117.6001929;2;2;;;;0;0;0;2;3;;;;0;3;2;;2;0;1
2400001146000;1254.5199703;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;9
2400001151000;2342.7039202;3;1;1;0;0;0;0;0;5;0;;;;3;;2;;2;0;1
2400001154000;1956.7873013;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;2
2400001156000;2803.9227046;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
2400001161000;2420.6040322;1;2;;;;0;0;0;2;0;;;;2;;2;;1;0;4
2400001162000;1042.3491635;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;3
2400001165000;1127.1057701;2;2;;;;0;0;0;3;0;;;;2;;2;;2;0;1
2400001166000;2758.4574188;2;2;;;;0;0;0;0;1;;;;;1;2;;2;0;1
2400001212000;945.68193341;3;2;;;;2;0;0;3;0;0;;;3;;2;;3;0;1
2400001213000;1503.561856;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001214000;1518.1825991;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
2400001215000;4469.6851772;4;2;;;;0;0;0;6;0;;;;6;;2;;4;0;3
2400001216000;1718.9444328;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
2400001221000;2884.5492586;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;3
2400001222000;1079.785347;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;4
2400001224000;1782.3093409;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001225000;1787.1133225;2;2;;;;3;0;0;2;0;1;;;2;;2;;2;1;2
2400001231000;1281.01677;0;;;;;0;0;0;0;0;;;;;;2;;0;0;3
2400001232000;1451.7515902;4;2;;;;0;0;0;3;0;;;;3;;2;;4;0;2
2400001234000;2147.0604019;2;2;;;;0;0;0;0;2;;;;;1;2;;2;0;1
2400001236000;1861.2605311;2;2;;;;0;0;0;3;0;;;;2;;2;;2;0;4
2400001243000;4194.301314;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001246000;2714.4541366;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;9
2400001251000;2562.8594622;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;4
2400001252000;1270.5360489;1;2;;;;1;0;0;1;0;1;;;1;;2;;1;1;1
2400001253000;1913.9538714;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
2400001254000;3613.908677;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
2400001255000;502.85377867;2;2;;;;0;0;0;0;1;;;;;1;2;;2;0;1
2400001256000;1919.776142;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;4
2400001261000;1668.4658511;0;;;;;0;0;0;1;0;;;;0;;2;;0;0;4
2400001264000;1862.2413859;0;;;;;0;0;0;0;0;;;;;;2;;0;0;3
2400001265000;1931.4085259;0;;;;;0;0;0;0;2;;;;;2;2;;0;0;1
2400001266000;2559.7365564;3;1;1;0;0;0;0;0;0;0;;;;;;2;;2;0;1
2400001311000;2288.2810566;0;;;;;0;0;0;3;2;;;;1;2;2;;0;0;2
2400001312000;780.06041304;3;1;1;0;0;1;0;0;1;0;1;;;1;;2;;2;1;4
2400001314000;2280.4847889;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
2400001315000;2108.5580462;2;2;;;;0;0;0;1;0;;;;1;;2;;2;0;3
2400001316000;1954.2877194;2;2;;;;0;0;0;0;1;;;;;0;2;;2;0;1
2400001321000;1820.41761;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
2400001322000;1410.7013815;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001324000;1757.2023381;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
2400001325000;3048.2494045;1;2;;;;1;0;0;0;0;0;;;;;2;;1;0;4
2400001326000;2109.9068615;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001331000;1281.01677;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
2400001332000;1260.9487999;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;4
2400001333000;2007.1218654;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
2400001334000;1958.2576392;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001336000;2079.9673114;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;1
2400001341000;3580.2114024;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;1
2400001342000;1120.0580914;2;2;;;;1;0;0;2;2;1;;;1;2;2;;2;1;4
2400001343000;2382.1091824;1;2;;;;0;0;0;0;4;;;;;4;2;;1;0;2
2400001344000;1986.262212;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001351000;1599.5630007;1;2;;;;0;0;0;2;1;;;;0;0;2;;1;0;2
2400001352000;1512.5046483;3;1;1;0;0;0;0;0;2;1;;;;2;1;2;;2;0;1
2400001353000;2870.1352179;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001354000;1903.4813982;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;1
2400001356000;1649.0623275;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
2400001363000;3597.5021132;0;;;;;0;0;0;1;0;;;;0;;2;;0;0;1
2400001364000;1775.7814686;1;2;;;;1;0;0;2;0;1;;;0;;2;;1;1;1
2400001365000;1579.7943523;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
2400001366000;1577.0438014;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
2400001411000;3186.9896691;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
2400001415000;1916.1731563;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;2
2400001416000;3145.2951368;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
2400001421000;3535.6614012;2;2;;;;0;0;0;2;3;;;;2;3;2;;2;0;4
2400001422000;776.61158816;4;2;;;;0;0;0;0;5;;;;;5;2;;4;0;4
2400001423000;2639.3788065;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
2400001424000;1256.5002403;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
2400001425000;1881.5236818;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;4
2400001426000;2761.8121142;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001431000;2251.1386332;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
2400001432000;885.42566119;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;4
2400001433000;2149.8185903;0;;;;;0;0;0;1;0;;;;0;;2;;0;0;1
2400001441000;2831.04494;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
2400001442000;2610.1470078;2;2;;;;0;0;0;2;0;;;;1;;2;;2;0;4
2400001445000;3162.4430044;3;2;;;;0;0;0;2;2;;;;2;2;2;;3;0;1
2400001446000;1772.7404063;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;2
2400001452000;1764.0258591;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
2400001453000;4441.7920188;2;2;;;;1;0;0;2;2;0;;;2;2;2;;2;0;3
2400001454000;3668.2050566;1;2;;;;0;1;0;1;1;;1;;1;0;2;;1;1;1
2400001455000;1225.1510189;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
2400001462000;1050.0656395;3;1;1;0;0;0;0;0;2;0;;;;2;;2;;2;0;4
2400001463000;2390.5250408;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
2400001465000;1887.4968809;3;2;;;;0;0;0;2;0;;;;2;;2;;3;0;1
2400001466000;1423.4107198;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;1
2400001511000;1824.7690814;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
2400001512000;857.58309188;2;1;1;0;0;0;0;0;0;0;;;;;;2;;1;0;4
2400001515000;1960.374224;2;2;;;;0;0;0;1;0;;;;0;;2;;2;0;1
2400001522000;1861.8518419;4;2;;;;1;1;1;2;2;0;1;1;2;2;2;;4;1;4
2400001523000;2426.0346897;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001525000;2723.3507343;1;2;;;;0;0;0;2;0;;;;2;;2;;1;0;2
2400001526000;3733.3302204;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;9
2400001533000;2044.7284831;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
2400001535001;2057.9621077;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;3
2400001536000;1908.2777948;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;4
2400001541000;2741.1846605;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
2400001542000;1582.7180439;2;1;1;0;0;0;0;0;2;3;;;;1;2;2;;1;0;4
2400001545000;1622.0882549;3;2;;;;1;0;0;4;0;1;;;2;;2;;3;1;1
2400001546000;1515.6285611;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
2400001552000;1722.1581159;3;2;;;;0;0;0;0;0;;;;;;2;;3;0;1
2400001555000;1538.412315;2;2;;;;0;0;0;2;0;;;;1;;2;;2;0;4
2400001556000;2575.2058424;2;2;;;;1;0;0;2;2;1;;;1;2;2;;2;1;1
2400001562000;1317.9606049;3;2;;;;0;0;0;4;0;;;;4;;2;;3;0;2
2400001563000;2626.7384169;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
2400001565000;1916.0263964;3;2;;;;0;0;0;0;0;;;;;;2;;3;0;2
2400001566000;2162.6703843;3;2;;;;1;1;0;3;4;1;1;;3;2;2;;3;2;1
2400001612000;1900.3974469;2;2;;;;0;0;0;3;0;;;;3;;2;;2;0;3
2400001613000;2703.1180688;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001614000;2044.9078909;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
2400001615000;1620.8834623;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;2
2400001621000;1872.4524013;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
2400001622000;933.63441084;1;2;;;;0;0;0;2;0;;;;1;;2;;1;0;4
2400001623000;3969.9918929;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
2400001624000;3284.3485083;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
2400001632000;2450.5549093;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
2400001633000;3153.1464545;0;;;;;0;0;0;0;0;;;;;;2;;0;0;3
2400001635000;1430.3963718;2;2;;;;0;0;0;4;0;;;;2;;2;;2;0;2
2400001644000;1012.587396;2;2;;;;0;0;0;0;3;;;;;3;2;;2;0;2
2400001645000;1709.0824707;2;2;;;;0;0;0;3;0;;;;3;;2;;2;0;1
2400001652000;736.84978343;3;2;;;;4;0;0;0;0;2;;;;;2;;3;2;1
2400001655000;993.56708344;4;1;1;0;0;0;0;0;0;0;;;;;;2;;3;0;4
2400001656000;2974.4466302;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
2400001662000;1432.6938879;2;2;;;;0;0;0;2;2;;;;2;2;2;;2;0;2
2400001663000;2366.4793326;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
2400001665000;1243.4488605;2;2;;;;0;9;0;1;0;;0;;0;;2;;2;0;3
2400001666000;981.78741144;2;2;;;;0;0;0;2;2;;;;0;2;2;;2;0;4
2400001711000;1704.2923539;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
2400001712000;1517.0938864;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;2
2400001715000;1649.9077154;2;2;;;;0;0;0;0;2;;;;;2;2;;2;0;1
2400001722000;2431.3589426;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;3
2400001724000;2842.845704;1;2;;;;0;0;0;0;1;;;;;1;2;;1;0;1
2400001725000;1705.3778733;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;3
2400001731000;1755.9211649;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;4
2400001732000;1368.9674306;1;1;2;;;0;0;0;1;0;;;;0;;2;;-1;0;4
2400001734000;3707.651253;0;;;;;0;0;0;3;2;;;;3;2;2;;0;0;1
2400001735000;1312.4907214;2;1;1;0;0;0;0;0;4;0;;;;3;;1;2;1;0;1
2400001742000;1949.1117336;2;2;;;;0;0;0;2;2;;;;2;2;2;;2;0;2
2400001745000;1719.5144724;2;2;;;;0;0;0;5;0;;;;5;;2;;2;0;1
2400001752000;800.49724834;4;1;1;0;0;1;0;0;2;0;1;;;2;;2;;3;1;1
2400001754000;2940.5032471;0;;;;;0;0;0;0;2;;;;;2;2;;0;0;1
2400001755000;1385.2575972;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
2400001756000;1256.2613679;2;2;;;;0;0;0;3;0;;;;1;;2;;2;0;3
2400001764000;2395.1087238;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001766000;1203.314028;3;2;;;;1;1;0;1;0;1;1;;1;;2;;3;2;1
2400001812000;1417.1483402;1;2;;;;1;0;0;4;2;0;;;2;2;2;;1;0;1
2400001815000;2477.3491623;2;2;;;;0;0;0;0;1;;;;;0;2;;2;0;2
2400001821000;2278.6852953;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
2400001823000;2269.5222194;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
2400001825000;2315.5645193;2;2;;;;0;0;0;1;1;;;;0;1;2;;2;0;2
2400001832000;2810.9757063;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
2400001834000;2761.2544324;1;2;;;;0;0;0;2;0;;;;2;;2;;1;0;1
2400001835000;2686.6306635;2;2;;;;0;0;0;2;1;;;;2;1;2;;2;0;1
2400001841000;2329.8468493;0;;;;;0;0;0;0;0;;;;;;2;;0;0;4
2400001842000;1862.8129928;3;2;;;;0;0;0;2;0;;;;2;;2;;3;0;2
2400001844000;2458.0499008;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001845000;3113.1494086;3;2;;;;1;0;0;4;0;1;;;2;;2;;3;1;1
2400001852000;824.65962335;2;2;;;;0;0;0;4;2;;;;2;2;2;;2;0;4
2400001854000;2898.1809629;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;4
2400001855000;1796.3986214;2;2;;;;1;0;1;0;2;1;;1;;2;2;;2;1;4
2400001862000;2011.1855843;2;2;;;;0;0;0;1;0;;;;1;;2;;2;0;1
2400001864000;3717.09974;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
2400001865000;1198.901522;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
2400001866000;2790.8744372;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
2400001912000;1224.044589;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;2
2400001914000;3664.7287529;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
2400001915000;1642.6769644;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;2
2400001921000;1185.7447931;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
2400001922000;2343.9683774;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;3
2400001925000;2635.5282792;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
2400001931000;1551.9335185;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;2
2400001932000;2151.9706267;1;2;;;;0;0;0;1;2;;;;1;2;2;;1;0;2
2400001944000;2885.4546146;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
2400001945000;1095.3774336;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;2
2400001952000;1091.0244356;2;2;;;;2;0;0;0;0;2;;;;;2;;2;2;1
2400001955000;1159.243379;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
2400001962000;1301.8467113;2;2;;;;1;0;0;0;0;1;;;;;2;;2;1;4
2400001963000;2330.319407;0;;;;;0;0;0;0;1;;;;;0;2;;0;0;1
2400001964000;3373.9542193;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400001965000;2277.0230205;0;;;;;0;0;0;0;0;;;;;;2;;0;0;4
2400001966000;1795.5367776;1;2;;;;1;0;0;1;0;0;;;0;;2;;1;0;1
2400002022000;1483.0956482;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
2400002024000;2005.439837;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
2400002025000;2196.6261578;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;2
2400002035000;2176.07831;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
2400002041000;862.22869216;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;4
2400002042000;1971.3555272;2;2;;;;0;0;0;3;0;;;;3;;2;;2;0;1
2400002044000;2403.1448612;1;2;;;;0;0;0;3;0;;;;3;;2;;1;0;1
2400002045000;1940.0728053;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
2400002055000;2374.0014126;2;2;;;;0;0;0;3;2;;;;3;2;2;;2;0;1
2400002056000;1756.8966118;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;2
2400002062000;879.53606056;5;1;1;0;0;0;0;0;1;0;;;;1;;2;;4;0;4
2400002065000;1324.4161978;2;2;;;;1;0;0;7;0;0;;;6;;2;;2;0;4
2400002066000;2691.8526135;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;4
2400002111000;1477.9117429;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
2400002112000;793.91169686;3;2;;;;0;1;0;0;0;;1;;;;2;;3;1;4
2400002121000;2923.4454699;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;3
2400002122000;1570.5199995;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;1
2400002124000;4841.0915217;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400002125000;1271.6214208;4;2;;;;0;0;0;3;0;;;;3;;2;;4;0;2
2400002132000;2078.0028641;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;1
2400002134000;1502.3764056;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400002135000;1025.3405305;2;2;;;;1;0;0;3;3;1;;;3;3;2;;2;1;1
2400002141000;2299.8709464;1;2;;;;0;0;0;3;0;;;;3;;2;;1;0;4
2400002142000;1001.7224791;2;1;0;0;1;0;0;0;1;0;;;;0;;2;;1;0;4
2400002145000;1364.7728576;2;2;;;;1;0;0;2;2;0;;;2;2;2;;2;0;1
2400002152000;1933.4786018;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;9
2400002155000;2518.9778389;2;2;;;;0;0;0;2;2;;;;2;2;2;;2;0;1
2400002156000;1433.6899085;3;2;;;;0;0;0;2;0;;;;2;;2;;3;0;3
2400002162000;1030.5504871;3;2;;;;0;0;0;4;0;;;;4;;2;;3;0;3
2400002164000;2526.356919;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
2400002165000;1900.7801986;4;1;2;0;0;0;0;0;3;0;;;;3;;2;;2;0;4
2400002211000;965.69846232;2;2;;;;0;0;0;2;1;;;;0;0;2;;2;0;4
2400002212000;1579.4343555;2;2;;;;1;0;0;2;1;1;;;2;1;2;;2;1;3
2400002215000;1523.5135804;1;2;;;;0;0;0;0;1;;;;;1;2;;1;0;2
2400002221000;1881.4606676;2;2;;;;0;0;0;3;0;;;;3;;2;;2;0;1
2400002222000;985.04989518;2;2;;;;0;0;0;1;0;;;;1;;2;;2;0;4
2400002224000;1623.8767567;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
2400002231000;1868.034163;2;2;;;;0;0;0;2;1;;;;2;1;2;;2;0;1
2400002235000;1195.9526311;3;2;;;;0;0;0;1;1;;;;0;0;2;;3;0;2
2400002241000;622.3057281;2;2;;;;0;0;0;1;0;;;;1;;2;;2;0;1
2400002242000;1198.5160024;1;2;;;;0;0;0;2;0;;;;0;;2;;1;0;4
2400002244000;1419.9341125;1;2;;;;0;0;0;2;0;;;;2;;2;;1;0;1
2400002245000;1462.2161068;1;2;;;;1;0;0;1;1;1;;;1;1;2;;1;1;1
2400002252000;1535.2606749;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
2400002254000;2446.924461;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
2400002255000;456.51906259;3;2;;;;0;0;0;0;0;;;;;;2;;3;0;1
2400002256000;2488.1929764;3;2;;;;0;0;0;4;1;;;;4;1;2;;3;0;2
2400002262000;1069.4436659;1;2;;;;0;0;0;3;0;;;;3;;2;;1;0;2
2400002264000;2831.6030359;0;;;;;0;0;0;0;0;;;;;;2;;0;0;4
2400002266000;2432.6527459;1;2;;;;0;0;0;4;1;;;;2;1;2;;1;0;1
