ident_ind;ident_men;ident_log;NOI;SEXE;LIEN_01;LIEN_02;LIEN_03;LIEN_04;LIEN_05;LIEN_06;LIEN_07;LIEN_08;LIEN_09;LIEN_10;tr_age
240000033500002;2400000335000;240000033500;02;2;01;00;03;03;;;;;;;De 35 à 49 ans
240000033500003;2400000335000;240000033500;03;1;02;02;00;10;;;;;;;Moins de 18 ans
240000033500004;2400000335000;240000033500;04;1;02;02;10;00;;;;;;;Moins de 18 ans
240000033600001;2400000336000;240000033600;01;2;00;03;;;;;;;;;De 25 à 34 ans
240000033600002;2400000336000;240000033600;02;1;02;00;;;;;;;;;Moins de 18 ans
240000033800001;2400000338000;240000033800;01;1;00;01;;;;;;;;;De 25 à 34 ans
240000033800002;2400000338000;240000033800;02;2;01;00;;;;;;;;;De 25 à 34 ans
240000034300001;2400000343000;240000034300;01;1;00;01;03;03;;;;;;;De 35 à 49 ans
240000034300002;2400000343000;240000034300;02;2;01;00;03;03;;;;;;;De 25 à 34 ans
240000034300003;2400000343000;240000034300;03;2;02;02;00;10;;;;;;;Moins de 18 ans
240000034300004;2400000343000;240000034300;04;2;02;02;10;00;;;;;;;Moins de 18 ans
240000034600001;2400000346000;240000034600;01;2;00;03;03;;;;;;;;De 35 à 49 ans
240000034600002;2400000346000;240000034600;02;1;02;00;10;;;;;;;;Moins de 18 ans
240000034600003;2400000346000;240000034600;03;2;02;10;00;;;;;;;;Moins de 18 ans
240000034800001;2400000348000;240000034800;01;1;00;01;03;03;03;03;03;;;;De 35 à 49 ans
240000034800002;2400000348000;240000034800;02;2;01;00;03;03;03;03;03;;;;De 35 à 49 ans
240000034800003;2400000348000;240000034800;03;2;02;02;00;10;10;10;10;;;;Moins de 18 ans
240000034800004;2400000348000;240000034800;04;1;02;02;10;00;10;10;10;;;;Moins de 18 ans
240000034800005;2400000348000;240000034800;05;2;02;02;10;10;00;10;10;;;;Moins de 18 ans
240000034800006;2400000348000;240000034800;06;1;02;02;10;10;10;00;10;;;;Moins de 18 ans
240000034800007;2400000348000;240000034800;07;2;02;02;10;10;10;10;00;;;;Moins de 18 ans
240000035100001;2400000351000;240000035100;01;2;00;;;;;;;;;;De 50 à 64 ans
240000035400001;2400000354000;240000035400;01;2;00;01;03;32;;;;;;;De 35 à 49 ans
240000035400002;2400000354000;240000035400;02;2;01;00;32;03;;;;;;;De 35 à 49 ans
240000035400003;2400000354000;240000035400;03;1;02;31;00;50;;;;;;;Moins de 18 ans
240000035400004;2400000354000;240000035400;04;2;31;02;50;00;;;;;;;Moins de 18 ans
240000035500001;2400000355000;240000035500;01;2;00;01;;;;;;;;;De 50 à 64 ans
240000035500002;2400000355000;240000035500;02;1;01;00;;;;;;;;;De 50 à 64 ans
240000035600001;2400000356000;240000035600;01;2;00;;;;;;;;;;De 50 à 64 ans
240000036400001;2400000364000;240000036400;01;2;00;03;;;;;;;;;De 50 à 64 ans
240000036400002;2400000364000;240000036400;02;1;02;00;;;;;;;;;Moins de 18 ans
240000036600001;2400000366000;240000036600;01;2;00;01;03;03;03;;;;;;De 35 à 49 ans
240000036600002;2400000366000;240000036600;02;1;01;00;03;03;03;;;;;;De 35 à 49 ans
240000036600003;2400000366000;240000036600;03;1;02;02;00;10;10;;;;;;Moins de 18 ans
240000036600004;2400000366000;240000036600;04;1;02;02;10;00;10;;;;;;Moins de 18 ans
240000036600005;2400000366000;240000036600;05;2;02;02;10;10;00;;;;;;Moins de 18 ans
240000036800001;2400000368000;240000036800;01;1;00;;;;;;;;;;De 35 à 49 ans
240000041100001;2400000411000;240000041100;01;2;00;;;;;;;;;;75 ans et plus
240000041200001;2400000412000;240000041200;01;1;00;01;;;;;;;;;75 ans et plus
240000041200002;2400000412000;240000041200;02;2;01;00;;;;;;;;;75 ans et plus
240000041400001;2400000414000;240000041400;01;2;00;;;;;;;;;;De 50 à 64 ans
240000041500001;2400000415000;240000041500;01;2;00;01;03;;;;;;;;De 50 à 64 ans
240000041500002;2400000415000;240000041500;02;1;01;00;03;;;;;;;;De 50 à 64 ans
240000041500003;2400000415000;240000041500;03;2;02;02;00;;;;;;;;De 25 à 34 ans
240000041600001;2400000416000;240000041600;01;2;00;01;;;;;;;;;De 50 à 64 ans
240000041600002;2400000416000;240000041600;02;1;01;00;;;;;;;;;De 50 à 64 ans
240000041800001;2400000418000;240000041800;01;1;00;;;;;;;;;;De 50 à 64 ans
240000042100001;2400000421000;240000042100;01;1;00;;;;;;;;;;De 50 à 64 ans
240000042200001;2400000422000;240000042200;01;2;00;01;;;;;;;;;De 65 à 74 ans
240000042200002;2400000422000;240000042200;02;1;01;00;;;;;;;;;75 ans et plus
240000042400001;2400000424000;240000042400;01;2;00;01;03;03;03;;;;;;De 25 à 34 ans
240000042400002;2400000424000;240000042400;02;1;01;00;03;03;03;;;;;;De 25 à 34 ans
240000042400003;2400000424000;240000042400;03;2;02;02;00;10;10;;;;;;Moins de 18 ans
240000042400004;2400000424000;240000042400;04;2;02;02;10;00;10;;;;;;Moins de 18 ans
240000042400005;2400000424000;240000042400;05;2;02;02;10;10;00;;;;;;Moins de 18 ans
240000042600001;2400000426000;240000042600;01;2;00;01;03;03;;;;;;;De 35 à 49 ans
240000042600002;2400000426000;240000042600;02;1;01;00;03;03;;;;;;;De 50 à 64 ans
240000042600003;2400000426000;240000042600;03;2;02;02;00;10;;;;;;;Moins de 18 ans
240000042600004;2400000426000;240000042600;04;2;02;02;10;00;;;;;;;Moins de 18 ans
240000042800001;2400000428000;240000042800;01;2;00;03;03;03;01;;;;;;De 35 à 49 ans
240000042800002;2400000428000;240000042800;02;2;02;00;10;10;31;;;;;;Moins de 18 ans
240000042800003;2400000428000;240000042800;03;2;02;10;00;10;31;;;;;;Moins de 18 ans
240000042800004;2400000428000;240000042800;04;2;02;10;10;00;02;;;;;;Moins de 18 ans
240000042800005;2400000428000;240000042800;05;1;01;32;32;03;00;;;;;;De 50 à 64 ans
240000043100001;2400000431000;240000043100;01;2;00;;;;;;;;;;75 ans et plus
240000043600001;2400000436000;240000043600;01;1;00;;;;;;;;;;De 50 à 64 ans
240000044300001;2400000443000;240000044300;01;2;00;03;;;;;;;;;De 50 à 64 ans
240000044300002;2400000443000;240000044300;02;2;02;00;;;;;;;;;Moins de 18 ans
240000044600001;2400000446000;240000044600;01;1;00;;;;;;;;;;De 50 à 64 ans
240000045100001;2400000451000;240000045100;01;2;00;;;;;;;;;;De 50 à 64 ans
240000045200001;2400000452000;240000045200;01;2;00;01;03;;;;;;;;De 35 à 49 ans
240000045200002;2400000452000;240000045200;02;1;01;00;03;;;;;;;;De 35 à 49 ans
240000045200003;2400000452000;240000045200;03;2;02;02;00;;;;;;;;Moins de 18 ans
240000045300001;2400000453000;240000045300;01;2;00;;;;;;;;;;De 50 à 64 ans
240000045400001;2400000454000;240000045400;01;2;00;;;;;;;;;;De 25 à 34 ans
240000045500001;2400000455000;240000045500;01;1;00;01;;;;;;;;;De 65 à 74 ans
240000045500002;2400000455000;240000045500;02;2;01;00;;;;;;;;;De 65 à 74 ans
240000045600001;2400000456000;240000045600;01;2;00;01;31;;;;;;;;De 65 à 74 ans
240000045600002;2400000456000;240000045600;02;1;01;00;02;;;;;;;;De 65 à 74 ans
240000045600003;2400000456000;240000045600;03;2;32;03;00;;;;;;;;75 ans et plus
240000045800001;2400000458000;240000045800;01;1;00;;;;;;;;;;75 ans et plus
240000046300001;2400000463000;240000046300;01;2;00;;;;;;;;;;75 ans et plus
240000046400001;2400000464000;240000046400;01;1;00;;;;;;;;;;De 50 à 64 ans
240000051100001;2400000511000;240000051100;01;1;00;01;;;;;;;;;De 50 à 64 ans
240000051100002;2400000511000;240000051100;02;1;01;00;;;;;;;;;De 35 à 49 ans
240000051400001;2400000514000;240000051400;01;2;00;;;;;;;;;;75 ans et plus
240000051500001;2400000515000;240000051500;01;2;00;01;;;;;;;;;De 65 à 74 ans
240000051500002;2400000515000;240000051500;02;1;01;00;;;;;;;;;75 ans et plus
240000051600001;2400000516000;240000051600;01;1;00;02;;;;;;;;;De 25 à 34 ans
240000051600002;2400000516000;240000051600;02;2;03;00;;;;;;;;;De 50 à 64 ans
240000051800001;2400000518000;240000051800;01;2;00;;;;;;;;;;De 18 à 25 ans
240000052400001;2400000524000;240000052400;01;1;00;01;03;03;03;03;03;;;;De 35 à 49 ans
240000052400002;2400000524000;240000052400;02;2;01;00;03;03;03;03;03;;;;De 35 à 49 ans
240000052400003;2400000524000;240000052400;03;1;02;02;00;10;10;10;10;;;;Moins de 18 ans
240000052400004;2400000524000;240000052400;04;1;02;02;10;00;10;10;10;;;;Moins de 18 ans
240000052400005;2400000524000;240000052400;05;2;02;02;10;10;00;10;10;;;;Moins de 18 ans
240000052400006;2400000524000;240000052400;06;2;02;02;10;10;10;00;10;;;;Moins de 18 ans
240000052400007;2400000524000;240000052400;07;2;02;02;10;10;10;10;00;;;;Moins de 18 ans
240000052600001;2400000526000;240000052600;01;1;00;;;;;;;;;;De 50 à 64 ans
240000053200001;2400000532000;240000053200;01;1;00;01;;;;;;;;;De 65 à 74 ans
240000053200002;2400000532000;240000053200;02;2;01;00;;;;;;;;;De 50 à 64 ans
240000053300001;2400000533000;240000053300;01;2;00;;;;;;;;;;75 ans et plus
240000053600001;2400000536000;240000053600;01;1;00;01;03;03;03;;;;;;De 35 à 49 ans
240000053600002;2400000536000;240000053600;02;2;01;00;03;03;03;;;;;;De 35 à 49 ans
240000053600003;2400000536000;240000053600;03;2;02;02;00;10;10;;;;;;Moins de 18 ans
240000053600004;2400000536000;240000053600;04;1;02;02;10;00;10;;;;;;Moins de 18 ans
240000053600005;2400000536000;240000053600;05;2;02;02;10;10;00;;;;;;Moins de 18 ans
240000054100001;2400000541000;240000054100;01;2;00;01;03;;;;;;;;De 35 à 49 ans
240000054100002;2400000541000;240000054100;02;1;01;00;32;;;;;;;;De 35 à 49 ans
240000054100003;2400000541000;240000054100;03;2;02;31;00;;;;;;;;Moins de 18 ans
240000054400001;2400000544000;240000054400;01;2;00;01;03;03;03;;;;;;De 35 à 49 ans
240000054400002;2400000544000;240000054400;02;1;01;00;03;03;03;;;;;;De 35 à 49 ans
240000054400003;2400000544000;240000054400;03;1;02;02;00;10;10;;;;;;Moins de 18 ans
240000054400004;2400000544000;240000054400;04;1;02;02;10;00;10;;;;;;Moins de 18 ans
240000054400005;2400000544000;240000054400;05;1;02;02;10;10;00;;;;;;Moins de 18 ans
240000054500001;2400000545000;240000054500;01;1;00;01;;;;;;;;;De 50 à 64 ans
240000054500002;2400000545000;240000054500;02;2;01;00;;;;;;;;;De 50 à 64 ans
240000054600001;2400000546000;240000054600;01;1;00;01;;;;;;;;;75 ans et plus
240000054600002;2400000546000;240000054600;02;2;01;00;;;;;;;;;75 ans et plus
240000054800001;2400000548000;240000054800;01;2;00;;;;;;;;;;De 50 à 64 ans
240000055100001;2400000551000;240000055100;01;1;00;;;;;;;;;;De 50 à 64 ans
240000055400001;2400000554000;240000055400;01;1;00;01;;;;;;;;;De 65 à 74 ans
240000055400002;2400000554000;240000055400;02;2;01;00;;;;;;;;;De 65 à 74 ans
240000055500001;2400000555000;240000055500;01;2;00;03;;;;;;;;;De 50 à 64 ans
240000055500002;2400000555000;240000055500;02;1;02;00;;;;;;;;;Moins de 18 ans
240000055600001;2400000556000;240000055600;01;2;00;01;;;;;;;;;De 35 à 49 ans
240000055600002;2400000556000;240000055600;02;1;01;00;;;;;;;;;De 35 à 49 ans
240000055800001;2400000558000;240000055800;01;1;00;;;;;;;;;;De 50 à 64 ans
240000056100001;2400000561000;240000056100;01;2;00;;;;;;;;;;De 65 à 74 ans
240000056400001;2400000564000;240000056400;01;1;00;01;;;;;;;;;De 50 à 64 ans
240000056400002;2400000564000;240000056400;02;2;01;00;;;;;;;;;De 50 à 64 ans
240000056800001;2400000568000;240000056800;01;1;00;;;;;;;;;;De 35 à 49 ans
240000061200001;2400000612000;240000061200;01;1;00;;;;;;;;;;De 50 à 64 ans
240000061600001;2400000616000;240000061600;01;1;00;01;32;32;03;03;;;;;De 35 à 49 ans
240000061600002;2400000616000;240000061600;02;2;01;00;03;03;03;03;;;;;De 35 à 49 ans
240000061600003;2400000616000;240000061600;03;2;31;02;00;10;10;10;;;;;Moins de 18 ans
240000061600004;2400000616000;240000061600;04;2;31;02;10;00;10;10;;;;;Moins de 18 ans
240000061600005;2400000616000;240000061600;05;1;02;02;10;10;00;10;;;;;Moins de 18 ans
240000061600006;2400000616000;240000061600;06;2;02;02;10;10;10;00;;;;;Moins de 18 ans
240000061800001;2400000618000;240000061800;01;1;00;01;;;;;;;;;De 18 à 25 ans
240000061800002;2400000618000;240000061800;02;2;01;00;;;;;;;;;De 18 à 25 ans
240000062100001;2400000621000;240000062100;01;2;00;;;;;;;;;;De 50 à 64 ans
240000062200001;2400000622000;240000062200;01;1;00;01;;;;;;;;;De 50 à 64 ans
240000062200002;2400000622000;240000062200;02;2;01;00;;;;;;;;;De 50 à 64 ans
240000062300001;2400000623000;240000062300;01;2;00;03;;;;;;;;;De 35 à 49 ans
240000062300002;2400000623000;240000062300;02;1;02;00;;;;;;;;;De 18 à 25 ans
240000062500001;2400000625000;240000062500;01;2;00;01;;;;;;;;;De 50 à 64 ans
240000062500002;2400000625000;240000062500;02;1;01;00;;;;;;;;;De 50 à 64 ans
240000063100001;2400000631000;240000063100;01;2;00;01;;;;;;;;;De 50 à 64 ans
240000063100002;2400000631000;240000063100;02;1;01;00;;;;;;;;;De 65 à 74 ans
240000063200001;2400000632000;240000063200;01;2;00;;;;;;;;;;De 65 à 74 ans
240000063300001;2400000633000;240000063300;01;1;00;;;;;;;;;;De 25 à 34 ans
240000063400001;2400000634000;240000063400;01;2;00;;;;;;;;;;75 ans et plus
240000063500001;2400000635000;240000063500;01;1;00;01;;;;;;;;;De 50 à 64 ans
240000063500002;2400000635000;240000063500;02;2;01;00;;;;;;;;;De 50 à 64 ans
240000064100001;2400000641000;240000064100;01;1;00;02;;;;;;;;;De 50 à 64 ans
240000064100002;2400000641000;240000064100;02;2;03;00;;;;;;;;;75 ans et plus
240000064200001;2400000642000;240000064200;01;2;00;01;03;03;03;;;;;;De 25 à 34 ans
240000064200002;2400000642000;240000064200;02;1;01;00;03;03;03;;;;;;De 25 à 34 ans
240000064200003;2400000642000;240000064200;03;2;02;02;00;10;10;;;;;;Moins de 18 ans
240000064200004;2400000642000;240000064200;04;1;02;02;10;00;10;;;;;;Moins de 18 ans
240000064200005;2400000642000;240000064200;05;1;02;02;10;10;00;;;;;;Moins de 18 ans
240000064500001;2400000645000;240000064500;01;2;00;01;;;;;;;;;De 50 à 64 ans
240000064500002;2400000645000;240000064500;02;1;01;00;;;;;;;;;De 65 à 74 ans
240000064800001;2400000648000;240000064800;01;2;00;;;;;;;;;;75 ans et plus
240000065200001;2400000652000;240000065200;01;1;00;60;;;;;;;;;De 50 à 64 ans
240000065200002;2400000652000;240000065200;02;2;60;00;;;;;;;;;75 ans et plus
240000065500001;2400000655000;240000065500;01;1;00;01;03;03;;;;;;;De 35 à 49 ans
240000065500002;2400000655000;240000065500;02;2;01;00;03;03;;;;;;;De 35 à 49 ans
240000065500003;2400000655000;240000065500;03;1;02;02;00;10;;;;;;;Moins de 18 ans
240000065500004;2400000655000;240000065500;04;1;02;02;10;00;;;;;;;Moins de 18 ans
240000065600001;2400000656000;240000065600;01;1;00;;;;;;;;;;De 35 à 49 ans
240000065800001;2400000658000;240000065800;01;2;00;;;;;;;;;;De 65 à 74 ans
240000066100001;2400000661000;240000066100;01;2;00;01;;;;;;;;;De 65 à 74 ans
240000066100002;2400000661000;240000066100;02;1;01;00;;;;;;;;;De 65 à 74 ans
240000066200001;2400000662000;240000066200;01;2;00;01;;;;;;;;;De 50 à 64 ans
240000066200002;2400000662000;240000066200;02;1;01;00;;;;;;;;;De 50 à 64 ans
240000066400001;2400000664000;240000066400;01;2;00;01;;;;;;;;;De 65 à 74 ans
240000066400002;2400000664000;240000066400;02;1;01;00;;;;;;;;;De 65 à 74 ans
240000066500001;2400000665000;240000066500;01;2;00;01;;;;;;;;;De 50 à 64 ans
240000066500002;2400000665000;240000066500;02;1;01;00;;;;;;;;;De 50 à 64 ans
240000071100001;2400000711000;240000071100;01;1;00;;;;;;;;;;De 50 à 64 ans
240000071500001;2400000715000;240000071500;01;1;00;01;03;;;;;;;;De 50 à 64 ans
240000071500002;2400000715000;240000071500;02;2;01;00;03;;;;;;;;De 50 à 64 ans
240000071500003;2400000715000;240000071500;03;1;02;02;00;;;;;;;;De 18 à 25 ans
240000071600001;2400000716000;240000071600;01;1;00;01;03;;;;;;;;De 25 à 34 ans
240000071600002;2400000716000;240000071600;02;2;01;00;03;;;;;;;;De 25 à 34 ans
240000071600003;2400000716000;240000071600;03;2;02;02;00;;;;;;;;Moins de 18 ans
240000072200001;2400000722000;240000072200;01;1;00;01;03;;;;;;;;De 35 à 49 ans
240000072200002;2400000722000;240000072200;02;2;01;00;03;;;;;;;;De 35 à 49 ans
240000072200003;2400000722000;240000072200;03;2;02;02;00;;;;;;;;De 18 à 25 ans
240000072400001;2400000724000;240000072400;01;2;00;03;03;;;;;;;;De 35 à 49 ans
240000072400002;2400000724000;240000072400;02;2;02;00;10;;;;;;;;Moins de 18 ans
240000072400003;2400000724000;240000072400;03;1;02;10;00;;;;;;;;Moins de 18 ans
240000072500001;2400000725000;240000072500;01;2;00;01;03;;;;;;;;De 25 à 34 ans
240000072500002;2400000725000;240000072500;02;1;01;00;03;;;;;;;;De 35 à 49 ans
240000072500003;2400000725000;240000072500;03;1;02;02;00;;;;;;;;Moins de 18 ans
240000072600001;2400000726000;240000072600;01;2;00;01;;;;;;;;;75 ans et plus
240000072600002;2400000726000;240000072600;02;1;01;00;;;;;;;;;75 ans et plus
240000072800001;2400000728000;240000072800;01;2;00;;;;;;;;;;De 35 à 49 ans
240000073200001;2400000732000;240000073200;01;1;00;01;;;;;;;;;75 ans et plus
240000073200002;2400000732000;240000073200;02;2;01;00;;;;;;;;;75 ans et plus
240000073300001;2400000733000;240000073300;01;1;00;;;;;;;;;;De 35 à 49 ans
240000073500001;2400000735000;240000073500;01;1;00;01;03;03;03;;;;;;De 35 à 49 ans
240000073500002;2400000735000;240000073500;02;2;01;00;03;03;03;;;;;;De 35 à 49 ans
240000073500003;2400000735000;240000073500;03;2;02;02;00;10;10;;;;;;De 18 à 25 ans
240000073500004;2400000735000;240000073500;04;1;02;02;10;00;10;;;;;;De 18 à 25 ans
240000073500005;2400000735000;240000073500;05;2;02;02;10;10;00;;;;;;Moins de 18 ans
240000073600001;2400000736000;240000073600;01;1;00;01;03;;;;;;;;75 ans et plus
240000073600002;2400000736000;240000073600;02;2;01;00;03;;;;;;;;75 ans et plus
240000073600003;2400000736000;240000073600;03;1;02;02;00;;;;;;;;De 50 à 64 ans
240000074100001;2400000741000;240000074100;01;2;00;01;;;;;;;;;75 ans et plus
240000074100002;2400000741000;240000074100;02;1;01;00;;;;;;;;;75 ans et plus
240000074200001;2400000742000;240000074200;01;2;00;01;03;03;03;;;;;;De 50 à 64 ans
240000074200002;2400000742000;240000074200;02;1;01;00;03;03;03;;;;;;De 50 à 64 ans
240000074200003;2400000742000;240000074200;03;1;02;02;00;10;10;;;;;;De 25 à 34 ans
240000074200004;2400000742000;240000074200;04;1;02;02;10;00;10;;;;;;De 25 à 34 ans
240000074200005;2400000742000;240000074200;05;1;02;02;10;10;00;;;;;;De 18 à 25 ans
240000074400001;2400000744000;240000074400;01;1;00;;;;;;;;;;De 35 à 49 ans
240000074500001;2400000745000;240000074500;01;1;00;01;;;;;;;;;De 65 à 74 ans
240000074500002;2400000745000;240000074500;02;2;01;00;;;;;;;;;75 ans et plus
240000074800001;2400000748000;240000074800;01;1;00;01;03;;;;;;;;De 50 à 64 ans
240000074800002;2400000748000;240000074800;02;2;01;00;03;;;;;;;;De 50 à 64 ans
240000074800003;2400000748000;240000074800;03;1;02;02;00;;;;;;;;Moins de 18 ans
240000075200001;2400000752000;240000075200;01;1;00;01;;;;;;;;;75 ans et plus
240000075200002;2400000752000;240000075200;02;2;01;00;;;;;;;;;75 ans et plus
240000075400001;2400000754000;240000075400;01;1;00;01;;;;;;;;;De 65 à 74 ans
240000075400002;2400000754000;240000075400;02;2;01;00;;;;;;;;;De 65 à 74 ans
240000075500001;2400000755000;240000075500;01;2;00;01;03;;;;;;;;De 35 à 49 ans
240000075500002;2400000755000;240000075500;02;1;01;00;03;;;;;;;;De 35 à 49 ans
240000075500003;2400000755000;240000075500;03;1;02;02;00;;;;;;;;De 18 à 25 ans
240000075600001;2400000756000;240000075600;01;1;00;;;;;;;;;;De 50 à 64 ans
240000075800001;2400000758000;240000075800;01;1;00;;;;;;;;;;De 18 à 25 ans
240000076100001;2400000761000;240000076100;01;1;00;;;;;;;;;;De 50 à 64 ans
240000076500001;2400000765000;240000076500;01;2;00;01;;;;;;;;;75 ans et plus
240000076500002;2400000765000;240000076500;02;1;01;00;;;;;;;;;De 65 à 74 ans
240000076600001;2400000766000;240000076600;01;1;00;01;03;03;;;;;;;De 35 à 49 ans
240000076600002;2400000766000;240000076600;02;2;01;00;03;03;;;;;;;De 35 à 49 ans
240000076600003;2400000766000;240000076600;03;2;02;02;00;10;;;;;;;Moins de 18 ans
240000076600004;2400000766000;240000076600;04;1;02;02;10;00;;;;;;;Moins de 18 ans
240000081200001;2400000812000;240000081200;01;2;00;01;03;03;;;;;;;De 65 à 74 ans
240000081200002;2400000812000;240000081200;02;1;01;00;03;03;;;;;;;De 65 à 74 ans
240000081200003;2400000812000;240000081200;03;1;02;02;00;10;;;;;;;De 25 à 34 ans
240000081200004;2400000812000;240000081200;04;2;02;02;10;00;;;;;;;De 25 à 34 ans
