IDENT_NUMVEH;IDENT_MEN;NUM_VEH;pond_velo;KVELOCAT;KVELOLDD;KVELOBTP;KVELOFREQ;KVELOQUI;KVELOUTIL_FLAG;KVELOUTIL_A;KVELOUTIL_B;KVELOUTIL_C;KVELOUTIL_D;KVPARKVELO;KVKM1SEM
420000081200024;4200000812000;24;1235.5442949;1;2;2;4;2;1;0;0;0;1;4;0
420000081300021;4200000813000;21;3655.6617266;2;2;2;6;1;1;0;1;0;0;3;
420000081300022;4200000813000;22;3655.6617266;2;2;2;1;2;1;0;1;0;0;3;35
420000081400022;4200000814000;22;3291.750293;4;2;2;6;1;1;0;1;0;0;3;
420000081400021;4200000814000;21;3291.750293;4;2;2;4;1;1;0;1;1;0;3;25
420000082200021;4200000822000;21;1522.1295664;2;2;1;1;1;1;0;1;1;0;4;8
420000082200022;4200000822000;22;1522.1295664;1;2;2;4;2;1;0;1;0;0;4;8
420000083100021;4200000831000;21;5078.2583544;1;2;2;4;1;1;0;1;1;0;2;15
420000083300022;4200000833000;22;1234.6720256;1;2;2;1;2;1;0;0;1;1;4;10
420000083300021;4200000833000;21;1234.6720256;1;2;2;1;1;1;0;1;1;1;4;20
420000083500021;4200000835000;21;1480.6954577;4;2;2;2;1;1;0;0;1;1;3;15
420000083500023;4200000835000;23;1480.6954577;5;2;2;3;1;1;0;1;1;0;2;3
420000083500022;4200000835000;22;1480.6954577;3;2;1;4;1;1;1;1;0;0;4;0
420000084200022;4200000842000;22;1250.2321848;1;2;2;6;1;1;0;1;0;0;4;
420000084200021;4200000842000;21;1250.2321848;1;2;2;1;2;1;0;1;0;0;4;42
420000084300022;4200000843000;22;2023.9964491;4;2;2;6;1;1;0;0;1;1;5;
420000084300021;4200000843000;21;2023.9964491;4;2;2;1;1;1;0;0;1;1;5;10
420000084400021;4200000844000;21;3397.9869582;1;2;2;6;1;1;0;1;0;0;3;
420000085200022;4200000852000;22;1109.1528115;4;2;2;6;2;1;1;0;0;1;3;
420000085200023;4200000852000;23;1109.1528115;4;2;2;6;21;1;0;1;0;0;3;
420000085200021;4200000852000;21;1109.1528115;4;2;2;4;1;1;0;1;0;1;3;0
420000085400021;4200000854000;21;1744.9180315;3;2;2;3;1;1;1;0;0;0;1;50
420000085500021;4200000855000;21;1403.1391665;2;2;2;1;1;1;0;0;1;0;1;14
420000091300021;4200000913000;21;1874.5340003;4;2;2;1;1;1;0;1;0;0;5;10
420000091300022;4200000913000;22;1874.5340003;2;2;2;2;2;1;0;1;0;0;5;80
420000091500221;4200000915002;21;2018.3535474;2;2;2;6;2;1;0;0;1;0;3;
420000092200023;4200000922000;23;1295.4330958;1;2;2;3;1;1;1;1;0;0;4;15
420000092200021;4200000922000;21;1295.4330958;2;2;2;3;2;1;0;1;0;1;4;10
420000092200022;4200000922000;22;1295.4330958;2;2;2;4;3;1;0;1;0;0;4;0
420000092500021;4200000925000;21;2172.7286929;4;2;1;1;1;1;0;1;1;1;4;140
420000093200022;4200000932000;22;1405.3607624;1;2;2;1;3;1;1;1;0;0;1;5
420000093200025;4200000932000;25;1405.3607624;4;2;2;1;1;1;0;1;0;0;1;5
420000093200023;4200000932000;23;1405.3607624;4;2;2;1;2;1;0;0;0;1;1;10
420000093200021;4200000932000;21;1405.3607624;1;2;2;3;1;1;0;1;0;0;1;3
420000093200024;4200000932000;24;1405.3607624;4;2;1;4;2;1;0;1;0;0;1;0
420000094500021;4200000945000;21;1778.3791701;4;2;2;5;1;1;0;1;0;0;4;
420000094500022;4200000945000;22;1778.3791701;4;2;2;5;2;1;0;1;0;0;4;
420000095200021;4200000952000;21;2208.709537;2;2;2;1;1;1;1;1;0;0;4;50
420000095200022;4200000952000;22;2208.709537;2;2;2;3;3;1;0;1;0;0;4;0
420000095500021;4200000955000;21;1130.861987;1;2;2;6;1;1;1;1;0;0;3;
420000095500022;4200000955000;22;1130.861987;1;2;2;6;2;1;1;1;0;0;3;
420000101200021;4200001012000;21;1222.3687914;4;2;2;6;2;1;0;1;0;0;4;
420000101500021;4200001015000;21;1163.4621594;2;2;2;1;2;1;0;0;1;0;4;50
420000102500021;4200001025000;21;2712.1053558;1;2;2;6;2;1;0;1;0;0;5;
420000103200022;4200001032000;22;1397.3049861;2;2;2;5;2;1;0;1;0;0;4;
420000103200021;4200001032000;21;1397.3049861;1;2;1;3;1;1;0;1;0;0;4;5
420000103300021;4200001033000;21;2512.7566839;1;2;2;6;1;1;1;0;0;0;3;
420000103400021;4200001034000;21;2514.0138023;1;2;2;2;1;1;1;0;0;0;3;30
420000103500021;4200001035000;21;1518.236647;4;2;2;4;1;1;0;1;0;0;4;10
420000103500022;4200001035000;22;1518.236647;4;2;2;4;2;1;0;1;0;0;4;10
420000103500023;4200001035000;23;1518.236647;4;2;1;4;21;1;0;1;0;0;4;10
420000104200021;4200001042000;21;1783.8089064;6;2;2;5;3;1;0;1;0;0;4;
420000104200022;4200001042000;22;1783.8089064;1;2;2;5;1;1;0;1;0;0;1;
420000104200023;4200001042000;23;1783.8089064;1;2;2;5;2;1;0;1;0;0;1;
420000104200024;4200001042000;24;1783.8089064;1;2;2;6;21;1;0;1;0;0;1;
420000104200025;4200001042000;25;1783.8089064;1;2;2;6;21;1;0;1;0;0;1;
420000105200021;4200001052000;21;1184.9604532;1;2;2;6;1;1;1;1;0;0;1;
420000106400021;4200001064000;21;1816.5543082;1;2;2;6;1;1;1;0;0;0;4;
420000106400022;4200001064000;22;1816.5543082;1;2;2;6;1;1;1;0;0;0;4;
420000106400023;4200001064000;23;1816.5543082;3;2;2;6;1;1;1;0;0;0;4;
420000111200021;4200001112000;21;923.92566045;1;2;2;6;1;1;0;1;0;0;1;
420000111500021;4200001115000;21;1409.4608349;2;2;2;2;2;1;0;1;0;0;4;3
420000113200021;4200001132000;21;1242.6706838;2;2;2;6;1;1;0;1;0;0;3;
420000113400021;4200001134000;21;3745.1349155;4;2;2;1;1;1;0;1;1;1;4;12
420000113500021;4200001135000;21;2373.3021141;4;2;2;1;1;1;0;1;1;1;1;70
420000115500022;4200001155000;22;1372.0970428;2;2;2;3;1;1;0;1;0;0;4;0
420000115500021;4200001155000;21;1372.0970428;2;2;2;3;1;1;0;1;0;0;4;0
420000116500021;4200001165000;21;1828.2878321;1;2;2;6;1;1;0;1;0;0;1;
420000116500022;4200001165000;22;1828.2878321;1;2;1;5;2;1;0;1;0;0;1;
420000116500023;4200001165000;23;1828.2878321;1;2;2;6;1;1;0;1;0;0;1;
420000121500022;4200001215000;22;2101.1063703;1;1;2;5;2;1;0;1;0;0;3;
420000121500021;4200001215000;21;2101.1063703;1;2;2;3;1;1;0;1;0;0;3;10
420000122200022;4200001222000;22;2261.4782796;2;2;2;6;2;1;0;1;0;1;4;
420000122200021;4200001222000;21;2261.4782796;1;2;2;4;1;1;1;1;0;1;3;1
420000122500022;4200001225000;22;1823.6048661;3;2;2;6;2;1;0;1;0;0;4;
420000122500021;4200001225000;21;1823.6048661;4;2;2;2;1;1;0;1;0;1;4;5
420000123200021;4200001232000;21;2006.7424101;1;2;2;6;1;1;0;1;0;1;1;
420000123200022;4200001232000;22;2006.7424101;1;2;2;6;2;1;0;1;0;0;1;
420000123500023;4200001235000;23;2817.9315362;1;2;2;2;4;1;0;1;0;0;4;0
420000123500022;4200001235000;22;2817.9315362;1;2;2;4;2;1;0;1;0;0;4;0
420000123500021;4200001235000;21;2817.9315362;1;2;2;4;1;1;0;1;0;0;4;0
420000124200021;4200001242000;21;948.65109897;4;2;2;1;1;1;0;1;0;1;3;10
420000124500021;4200001245000;21;2728.1136462;1;2;2;5;1;1;0;1;0;0;4;
420000124500022;4200001245000;22;2728.1136462;4;2;1;2;2;1;0;0;0;1;4;6
420000126400021;4200001264000;21;3335.1383642;1;2;2;4;1;1;0;1;0;1;5;10
420000131200021;4200001312000;21;2079.5724731;4;2;2;6;2;1;0;0;0;1;3;
420000131200022;4200001312000;22;2079.5724731;1;2;2;6;1;1;0;1;0;0;3;
420000131400021;4200001314000;21;4210.935692;2;2;1;1;1;1;0;0;1;0;4;45
420000131400022;4200001314000;22;4210.935692;3;2;2;1;1;1;0;0;1;0;4;25
420000131400023;4200001314000;23;4210.935692;4;2;1;1;2;1;0;0;1;0;4;20
420000131500023;4200001315000;23;1355.3556724;4;2;2;2;1;1;0;1;0;0;1;10
420000131500022;4200001315000;22;1355.3556724;4;2;2;2;2;1;0;1;0;1;1;10
420000131500024;4200001315000;24;1355.3556724;4;2;2;3;2;1;1;0;0;0;3;125
420000131500025;4200001315000;25;1355.3556724;4;2;2;3;1;1;1;0;0;0;3;110
420000131500021;4200001315000;21;1355.3556724;1;2;2;3;2;1;0;1;0;0;1;0
420000132200021;4200001322000;21;2129.8990463;1;2;2;6;1;1;1;0;0;0;1;
420000132200022;4200001322000;22;2129.8990463;1;2;2;3;2;1;1;1;0;0;1;6
420000132500021;4200001325000;21;1444.25731;2;2;2;2;1;1;1;1;0;1;3;15
420000132500022;4200001325000;22;1444.25731;2;2;2;4;2;1;0;1;0;0;3;0
420000133400021;4200001334000;21;4538.4962715;99;1;2;1;1;1;1;1;0;1;4;21
420000133500023;4200001335000;23;1809.579737;1;2;2;5;3;1;0;1;0;0;4;
420000133500024;4200001335000;24;1809.579737;1;2;2;2;4;1;0;1;0;0;4;1
420000133500021;4200001335000;21;1809.579737;1;2;2;4;1;1;0;1;0;0;4;0
420000133500022;4200001335000;22;1809.579737;1;2;2;4;2;1;0;1;0;0;4;0
420000134200021;4200001342000;21;2075.1866761;1;2;2;6;1;1;0;1;0;0;1;
420000134200022;4200001342000;22;2075.1866761;2;2;2;6;2;1;0;1;0;0;1;
420000135200022;4200001352000;22;1200.2098043;1;2;2;6;2;1;0;1;0;0;1;
420000135200021;4200001352000;21;1200.2098043;2;2;2;3;1;1;0;1;0;0;1;20
420000135500021;4200001355000;21;2457.6145846;2;2;1;6;1;1;0;1;0;0;4;
420000136400021;4200001364000;21;1703.7761553;4;2;2;1;1;1;0;0;1;1;4;120
420000142200021;4200001422000;21;1283.3358834;2;2;2;6;1;1;1;0;0;0;3;
420000142500021;4200001425000;21;1506.6245146;2;2;2;1;1;1;0;1;0;1;4;20
420000143400021;4200001434000;21;3281.7704302;4;2;2;6;1;1;0;1;0;1;2;
420000143400022;4200001434000;22;3281.7704302;1;2;2;3;2;1;0;1;1;1;2;0
420000143500022;4200001435000;22;1956.3021854;1;2;2;2;2;1;1;1;0;0;4;50
420000143500021;4200001435000;21;1956.3021854;1;2;2;2;1;1;1;1;0;0;4;10
420000144200021;4200001442000;21;1921.1838686;2;2;2;6;2;1;0;1;0;0;4;
420000145200021;4200001452000;21;1034.2939697;1;2;2;6;1;1;0;0;0;1;4;
420000145200022;4200001452000;22;1034.2939697;1;2;2;6;2;1;0;0;0;1;4;
420000145200023;4200001452000;23;1034.2939697;4;2;2;6;1;1;0;0;0;1;4;
420000145400021;4200001454000;21;3145.7657294;4;2;2;1;2;1;0;0;1;0;4;28
420000145400022;4200001454000;22;3145.7657294;1;2;2;2;2;1;1;0;0;0;4;20
420000146500021;4200001465000;21;1825.0819148;4;2;2;6;1;1;0;1;0;0;1;
420000146500022;4200001465000;22;1825.0819148;4;2;2;6;2;1;0;1;0;0;1;
420000151200021;4200001512000;21;1818.5262219;1;2;2;3;3;1;0;1;0;0;1;0
420000152200021;4200001522000;21;3235.2839743;2;2;2;2;1;1;0;1;0;1;4;50
420000152200022;4200001522000;22;3235.2839743;2;2;2;3;2;1;0;1;0;0;4;0
420000152500021;4200001525000;21;2773.193758;1;2;2;5;1;1;0;1;0;0;3;
420000152500022;4200001525000;22;2773.193758;1;2;2;5;2;1;0;1;0;0;3;
420000153400021;4200001534000;21;2476.589704;3;2;2;2;1;1;1;0;0;0;4;100
420000153400022;4200001534000;22;2476.589704;1;2;2;3;1;1;1;1;0;0;3;0
420000153400023;4200001534000;23;2476.589704;6;2;2;3;2;1;1;0;0;0;4;0
420000153500023;4200001535000;23;2221.6389841;1;2;2;6;2;1;0;1;0;0;4;
420000153500022;4200001535000;22;2221.6389841;3;2;2;2;1;1;1;0;1;0;4;100
420000153500021;4200001535000;21;2221.6389841;1;2;2;3;1;1;0;1;0;1;4;1
420000153500025;4200001535000;25;2221.6389841;2;2;2;4;4;1;0;1;0;0;4;0
420000153500024;4200001535000;24;2221.6389841;1;2;2;4;3;1;0;1;0;1;4;0
420000154500022;4200001545000;22;1852.9211615;2;2;2;6;2;1;0;1;0;0;4;
420000154500023;4200001545000;23;1852.9211615;4;2;2;1;2;1;0;1;0;1;4;8
420000154500024;4200001545000;24;1852.9211615;2;2;2;2;3;1;1;0;0;0;4;0
420000154500021;4200001545000;21;1852.9211615;2;1;2;3;1;1;1;1;0;0;4;0
420000155200021;4200001552000;21;1725.5768852;1;2;2;6;1;1;0;1;0;0;5;
420000155200022;4200001552000;22;1725.5768852;1;2;2;6;2;1;0;1;0;0;5;
420000156500021;4200001565000;21;814.62957585;1;2;2;3;1;1;1;1;0;0;1;10
420000161400021;4200001614000;21;3960.3362704;2;2;2;1;1;1;1;1;0;1;1;110
420000161400022;4200001614000;22;3960.3362704;3;2;2;3;1;1;1;0;0;0;1;0
420000161500025;4200001615000;25;1051.791755;4;2;2;1;5;1;0;0;1;0;4;20
420000161500024;4200001615000;24;1051.791755;4;2;2;1;4;1;0;0;1;0;4;20
420000161500021;4200001615000;21;1051.791755;2;2;2;3;1;1;0;1;0;1;4;5
420000161500023;4200001615000;23;1051.791755;4;2;2;3;3;1;0;1;0;0;4;5
420000161500022;4200001615000;22;1051.791755;4;2;2;3;2;1;0;1;0;1;4;5
420000162200021;4200001622000;21;2057.7282676;4;2;2;5;1;1;0;1;0;0;3;
420000162200022;4200001622000;22;2057.7282676;4;2;2;6;2;1;0;1;0;0;3;
420000162500021;4200001625000;21;1313.3789851;2;2;2;6;1;1;0;1;0;0;3;
420000162500022;4200001625000;22;1313.3789851;1;2;2;6;2;1;0;1;0;0;4;
420000163400022;4200001634000;22;2821.7980224;1;2;2;1;1;1;1;1;1;1;4;150
420000163400021;4200001634000;21;2821.7980224;2;2;2;2;2;1;0;0;1;1;4;10
420000163500022;4200001635000;22;1734.6146145;4;2;2;2;2;1;0;1;0;0;4;3
420000163500021;4200001635000;21;1734.6146145;1;2;2;3;1;1;0;1;0;0;4;3
420000164500022;4200001645000;22;1619.482481;2;2;2;2;2;1;0;1;0;1;4;0
420000164500021;4200001645000;21;1619.482481;1;2;2;2;1;1;1;0;0;0;4;0
420000165200021;4200001652000;21;2365.6205147;1;2;2;6;2;1;0;1;0;0;3;
420000165400021;4200001654000;21;1431.7509914;1;2;2;2;1;1;1;1;1;0;4;36
420000165500021;4200001655000;21;963.34406623;1;2;2;5;1;1;0;1;0;0;2;
420000165500023;4200001655000;23;963.34406623;3;2;2;6;1;1;1;1;0;0;2;
420000165500022;4200001655000;22;963.34406623;4;2;2;2;2;1;0;0;1;1;2;40
420000166400021;4200001664000;21;1288.2449395;1;2;1;2;1;1;0;1;1;1;3;25
420000166400022;4200001664000;22;1288.2449395;4;2;2;2;2;1;0;1;0;0;3;20
420000171400021;4200001714000;21;2341.6136192;4;2;2;6;1;1;0;1;0;0;4;
420000172400021;4200001724000;21;2975.9105601;2;2;2;1;1;1;1;1;0;1;4;100
420000172400022;4200001724000;22;2975.9105601;2;2;2;3;2;1;0;1;0;0;4;10
420000176500021;4200001765000;21;1426.0021154;6;2;2;6;1;1;1;0;0;0;1;
420000176500023;4200001765000;23;1426.0021154;4;2;2;6;2;1;0;1;0;0;1;
420000176500022;4200001765000;22;1426.0021154;4;2;2;2;1;1;0;0;1;0;1;15
420000181400022;4200001814000;22;2034.6001766;2;2;2;5;2;1;0;1;0;0;4;
420000181400021;4200001814000;21;2034.6001766;2;2;2;3;1;1;0;1;0;0;4;1
420000181500021;4200001815000;21;1180.0137293;4;2;2;5;1;1;0;1;0;0;5;
420000182400021;4200001824000;21;2548.569262;3;2;2;1;2;1;0;1;0;0;3;20
420000182500021;4200001825000;21;1815.7354715;4;2;2;6;2;1;0;1;0;0;1;
420000185500021;4200001855000;21;1011.9558505;1;2;2;6;3;1;0;1;0;0;4;
420000191400021;4200001914000;21;2273.3508845;4;2;2;4;1;1;0;1;0;0;3;0
420000191500021;4200001915000;21;1105.756621;4;2;2;5;1;1;0;1;0;1;2;
420000191500022;4200001915000;22;1105.756621;4;2;2;5;2;1;0;1;0;1;2;
420000192500024;4200001925000;24;1210.9924802;1;2;2;5;1;1;0;1;0;0;3;
420000192500023;4200001925000;23;1210.9924802;1;2;2;1;3;1;0;1;1;1;3;80
420000192500022;4200001925000;22;1210.9924802;1;2;2;3;4;1;0;1;0;0;3;20
420000192500021;4200001925000;21;1210.9924802;1;2;2;4;2;1;0;1;0;0;3;0
420000193500022;4200001935000;22;2858.6025126;1;2;2;1;2;1;1;1;0;0;1;150
420000193500023;4200001935000;23;2858.6025126;1;2;2;1;3;1;1;1;1;0;1;150
420000193500021;4200001935000;21;2858.6025126;3;2;2;3;1;1;1;1;0;0;1;100
420000195400021;4200001954000;21;1159.8630841;4;2;2;1;1;1;0;1;0;0;5;25
420000195500021;4200001955000;21;1878.735505;2;2;2;6;1;1;0;1;0;0;5;
420000196500021;4200001965000;21;1476.15695;1;2;2;2;3;1;0;1;1;0;2;0
420000202400022;4200002024000;22;1781.0146776;6;2;2;2;1;1;1;1;0;0;4;160
420000202400023;4200002024000;23;1781.0146776;6;2;2;2;2;1;1;1;0;0;4;160
420000202400021;4200002024000;21;1781.0146776;2;2;2;4;3;1;0;1;1;0;4;3
420000204500021;4200002045000;21;1717.810564;4;2;2;6;1;1;0;0;1;0;5;
420000205400021;4200002054000;21;3639.9871028;4;2;2;6;1;1;0;0;1;1;6;
420000205500021;4200002055000;21;2571.2986216;1;2;2;4;1;1;0;1;0;0;1;10
420000205500022;4200002055000;22;2571.2986216;4;2;2;4;2;1;0;1;0;0;1;10
420000206500022;4200002065000;22;1898.0953943;4;2;2;6;2;1;0;0;0;1;1;
420000206500021;4200002065000;21;1898.0953943;4;2;2;2;1;1;0;1;0;1;1;0
420000211400021;4200002114000;21;2767.7911694;3;2;2;5;1;1;1;1;0;0;3;
420000211400022;4200002114000;22;2767.7911694;1;2;2;4;1;1;1;1;0;0;3;0
420000215500023;4200002155000;23;1150.026612;4;2;2;5;3;1;0;1;0;0;5;
420000215500022;4200002155000;22;1150.026612;4;2;2;4;2;1;0;1;0;1;5;0
420000215500021;4200002155000;21;1150.026612;4;2;2;4;1;1;0;1;0;1;5;0
420000216500022;4200002165000;22;1400.2729515;4;2;2;3;4;1;1;1;0;0;2;10
420000216500021;4200002165000;21;1400.2729515;1;2;2;3;5;1;1;1;0;0;1;10
420000224400024;4200002244000;24;3901.1946568;2;2;2;2;4;1;0;0;1;0;3;20
420000224400023;4200002244000;23;3901.1946568;2;2;2;3;3;1;1;1;0;0;3;7
420000224400022;4200002244000;22;3901.1946568;2;2;2;4;2;1;0;1;0;0;3;5
420000224400021;4200002244000;21;3901.1946568;2;2;2;4;1;1;0;1;0;0;3;5
420000225500021;4200002255000;21;1625.875669;4;2;1;6;2;1;0;0;1;0;1;
420000226500021;4200002265000;21;1332.7622066;1;2;2;6;1;1;0;1;0;0;4;
420000226500022;4200002265000;22;1332.7622066;1;2;2;6;2;1;0;1;0;0;4;
420000231500022;4200002315000;22;1609.7955765;4;2;2;6;2;1;0;1;0;0;4;
420000231500021;4200002315000;21;1609.7955765;1;2;2;2;1;1;1;0;1;0;4;20
420000232500021;4200002325000;21;1107.8372264;4;2;2;2;2;1;0;0;1;0;5;30
420000235400021;4200002354000;21;1646.7727675;1;2;2;3;1;1;1;0;0;0;4;50
420000235400022;4200002354000;22;1646.7727675;3;2;2;4;1;1;1;0;0;0;4;0
420000235500021;4200002355000;21;1263.3528976;4;2;2;6;1;1;0;1;0;0;4;
420000235500022;4200002355000;22;1263.3528976;1;2;2;6;2;1;0;1;0;0;4;
420000235500023;4200002355000;23;1263.3528976;4;2;2;1;3;1;0;0;1;0;4;30
420000246500021;4200002465000;21;1866.7944047;1;2;2;6;1;1;0;0;0;1;4;
420000251500021;4200002515000;21;1175.8442676;6;2;2;6;1;1;1;0;0;0;4;
420000254400021;4200002544000;21;1559.152029;4;2;2;6;1;1;0;0;0;1;3;
420000254400022;4200002544000;22;1559.152029;4;2;2;6;2;1;0;0;0;1;4;
420000254500021;4200002545000;21;1618.1601588;4;2;2;6;2;1;1;0;0;0;4;
420000254500022;4200002545000;22;1618.1601588;2;2;2;6;1;1;1;0;0;0;4;
420000254500023;4200002545000;23;1618.1601588;1;2;2;6;4;1;1;0;0;0;4;
420000254500024;4200002545000;24;1618.1601588;1;2;2;6;3;1;1;0;0;0;4;
420000256400021;4200002564000;21;3169.3154643;1;2;2;6;1;1;0;1;0;0;3;
420000256400022;4200002564000;22;3169.3154643;1;2;1;6;2;1;0;1;0;0;3;
420000256500021;4200002565000;21;2573.5962906;4;2;2;2;1;1;0;0;0;1;1;15
420000261400021;4200002614000;21;2124.5109911;1;2;2;6;3;1;1;0;0;0;5;
420000261400022;4200002614000;22;2124.5109911;4;2;2;6;1;1;0;1;0;0;5;
420000261400023;4200002614000;23;2124.5109911;2;2;2;6;5;1;0;1;0;0;5;
420000261500021;4200002615000;21;987.62884386;1;2;2;3;3;1;1;0;0;0;4;100
420000261500022;4200002615000;22;987.62884386;3;2;2;3;3;1;1;0;0;0;4;100
420000264500021;4200002645000;21;1924.7910957;1;2;1;2;1;1;1;1;1;1;4;30
420000264500022;4200002645000;22;1924.7910957;2;2;2;4;2;1;0;0;1;0;4;0
420000265400021;4200002654000;21;2703.6661336;4;2;2;6;1;1;0;0;0;1;4;
420000265500021;4200002655000;21;1184.421002;1;2;2;6;1;1;1;0;0;0;1;
420000265500022;4200002655000;22;1184.421002;3;2;2;6;1;1;1;0;0;0;1;
420000271500021;4200002715000;21;1498.6238991;1;2;2;6;1;1;0;1;0;0;4;
420000271500022;4200002715000;22;1498.6238991;1;2;2;6;2;1;0;1;0;0;4;
420000271500023;4200002715000;23;1498.6238991;1;2;2;6;3;1;0;1;0;0;4;
420000273400021;4200002734000;21;1779.1387026;4;2;2;3;1;1;0;1;0;0;4;20
420000274400021;4200002744000;21;2444.7215491;2;2;2;1;1;1;1;1;0;1;5;85
420000276500021;4200002765000;21;2586.7095174;4;9;2;2;2;1;0;1;1;0;6;3
420000286500021;4200002865000;21;2023.0751328;1;2;2;6;1;1;0;1;1;0;3;
420000296500021;4200002965000;21;767.18260203;4;2;2;2;5;1;1;1;1;0;4;0
420000315500021;4200003155000;21;952.73175761;1;2;2;5;1;1;1;1;0;0;4;
420000315500022;4200003155000;22;952.73175761;2;2;2;4;1;1;0;0;0;1;4;0
420000336500023;4200003365000;23;1719.4363541;1;2;2;3;3;1;0;1;0;0;1;30
420000336500021;4200003365000;21;1719.4363541;1;2;2;3;1;1;0;1;0;0;1;14
420000336500024;4200003365000;24;1719.4363541;1;2;2;4;4;1;0;1;0;0;1;14
420000336500022;4200003365000;22;1719.4363541;1;2;2;4;2;1;0;1;0;0;1;14
420000356500021;4200003565000;21;2357.3444254;1;2;2;5;1;1;0;1;0;0;4;
420000366500021;4200003665000;21;1619.7157625;1;2;1;5;1;1;0;1;0;0;4;
420000366500022;4200003665000;22;1619.7157625;1;2;2;5;2;1;1;0;0;0;4;
420000366500023;4200003665000;23;1619.7157625;2;2;2;6;2;1;0;1;0;0;4;
420000376500021;4200003765000;21;803.21641155;1;2;2;3;4;1;0;1;0;0;4;0
430000011200021;4300000112000;21;1485.7216745;2;2;2;4;1;1;0;0;0;1;4;0
430000012200022;4300000122000;22;1296.1073909;1;2;2;6;2;1;0;1;0;0;1;
430000012200024;4300000122000;24;1296.1073909;1;2;2;6;1;1;0;1;0;0;1;
430000012200023;4300000122000;23;1296.1073909;3;2;2;3;1;1;1;1;0;0;1;100
430000012200021;4300000122000;21;1296.1073909;1;2;2;4;3;1;0;1;0;0;1;0
430000013200022;4300000132000;22;1081.5428649;2;2;2;6;21;1;1;0;0;0;3;
430000013200021;4300000132000;21;1081.5428649;2;2;2;4;1;1;1;0;0;0;3;0
430000014100021;4300000141000;21;1364.3988093;2;2;2;2;2;1;0;1;0;0;3;0
430000014200022;4300000142000;22;1109.8811342;3;2;2;6;1;1;1;0;0;0;3;
430000014200023;4300000142000;23;1109.8811342;1;2;2;5;2;1;1;0;0;0;3;
430000014200021;4300000142000;21;1109.8811342;1;2;2;4;1;1;1;0;0;0;3;0
430000015100021;4300000151000;21;1052.5184642;4;2;2;4;1;1;1;1;0;0;1;0
430000015200021;4300000152000;21;1378.1621388;1;2;2;6;1;1;0;1;0;0;3;
430000015200022;4300000152000;22;1378.1621388;1;2;2;6;2;1;0;1;0;0;3;
430000015400021;4300000154000;21;4010.0470538;4;2;2;5;1;1;0;1;0;0;3;
430000015400022;4300000154000;22;4010.0470538;1;2;2;1;2;1;0;0;1;0;3;35
430000015500021;4300000155000;21;2455.3828793;2;2;2;6;1;1;1;1;0;1;3;
430000015500022;4300000155000;22;2455.3828793;2;2;2;6;2;1;1;1;0;1;3;
430000016500121;4300000165001;21;1049.7651604;1;2;2;6;1;1;0;1;0;0;1;
430000016500122;4300000165001;22;1049.7651604;1;2;2;6;2;1;0;1;0;0;1;
430000021200021;4300000212000;21;971.05192937;1;2;2;6;1;1;0;1;0;0;3;
430000021200022;4300000212000;22;971.05192937;1;2;2;3;2;1;1;0;0;0;3;45
430000023200022;4300000232000;22;1536.3725835;2;2;2;2;2;1;0;1;0;0;1;0
430000023200021;4300000232000;21;1536.3725835;2;2;2;2;1;1;0;1;0;0;1;0
430000023300021;4300000233000;21;6268.9799105;1;2;2;1;1;1;0;1;0;0;3;20
430000026200022;4300000262000;22;1139.8069078;1;2;2;3;4;1;0;1;0;0;1;0
430000026200024;4300000262000;24;1139.8069078;1;2;2;3;2;1;0;1;0;0;1;0
430000026200021;4300000262000;21;1139.8069078;1;2;2;3;3;1;0;1;0;0;1;0
430000026200023;4300000262000;23;1139.8069078;1;2;2;4;5;1;0;1;0;0;1;0
430000026500021;4300000265000;21;1200.571173;2;2;2;6;1;1;0;1;0;0;3;
430000031500021;4300000315000;21;3393.6739493;1;2;2;6;1;1;1;1;0;0;1;
430000031500022;4300000315000;22;3393.6739493;2;2;2;6;2;1;1;1;0;0;1;
430000031500024;4300000315000;24;3393.6739493;4;2;2;5;5;1;1;1;0;0;1;
430000031500023;4300000315000;23;3393.6739493;4;2;2;3;3;1;1;1;0;0;1;20
430000032400121;4300000324001;21;3501.3648048;1;2;2;5;1;1;1;1;0;0;4;
430000032500021;4300000325000;21;2069.4159425;1;2;2;6;3;1;0;1;0;0;4;
430000033500021;4300000335000;21;1272.3898966;2;2;2;1;2;1;0;1;0;0;3;0
430000033500022;4300000335000;22;1272.3898966;1;2;2;1;1;1;0;1;0;0;3;80
430000033800021;4300000338000;21;1322.8772865;4;2;2;2;1;1;0;1;0;0;3;0
430000034200021;4300000342000;21;1522.07778;1;2;1;6;1;1;0;1;0;0;4;
430000034500021;4300000345000;21;1586.5896768;2;2;2;2;1;1;0;0;1;0;4;0
430000035100021;4300000351000;21;789.45858758;2;2;2;4;1;1;0;1;0;0;1;0
430000035400021;4300000354000;21;3220.3692291;1;2;2;5;2;1;0;1;0;0;4;
430000035500021;4300000355000;21;1382.6573846;1;2;2;6;1;1;1;0;0;0;1;
430000035500022;4300000355000;22;1382.6573846;1;2;2;6;1;1;0;1;0;0;2;
430000035500023;4300000355000;23;1382.6573846;1;2;2;6;21;1;0;1;0;0;1;
430000035500024;4300000355000;24;1382.6573846;2;2;2;6;2;1;0;1;0;0;1;
430000035500025;4300000355000;25;1382.6573846;2;2;2;6;2;1;0;1;0;0;2;
