IDENT_NUMVEH;IDENT_MEN;NUM_VEH;pond_veh;KVROUL;cylindree_fin;energie_fin;energie_agrege;hybride;energie_statinfo;energie_CritAir;critair;puis_fisc_fin;ANNEE_1mec;age;ANNEE_acq;dur_acq;KVAQUIV;KVAQUINO01;KVAQUINO02;KVAQUINO03;KVAQUINO04;KVAQUINO05;KVAQUINO06;KVAQUINO07;KVAQUINO08;KVAQUINO09;KVAQUINO10;KVAQUINO11;KVAQUINO12;KVAQUINO13;KVAQUINO14;KVAQUINO15;KVAQUINO16;KVAQUINO17;KVAQUINO18;KVAQUINO19;KVAQUINO20;KVAQUINO21;KVQUICONV01;KVQUICONV02;KVQUICONV03;KVQUICONV04;KVQUICONV05;KVQUICONV06;KVQUICONV07;KVQUICONV08;KVQUICONV09;KVQUICONV10;KVQUICONV11;KVQUICONV12;KVQUICONV13;KVQUICONV14;KVQUICONV15;KVQUICONV16;KVQUICONV17;KVQUICONV18;KVQUICONV19;KVQUICONV20;KVQUICONV21;KVQUI9COV;KVQUICONPV;KVKMV;indic_km_corr;KVKMVT;KVKM1ANV;indic_km_annu_corr;KVKM1ANVT;KVCONS;KVGAREJOUR;KVGARENUIT;KVGARELEC_FLAG;KVGARELEC_A;KVGARELEC_B
230000464400001;2300004644000;01;2292.4480149;1;1.4;ES;1;;2;4;1;6;2018;5;2018;5;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;4875.0616445;ESTIMAT;1;5264.4896457;ESTIMAT;2;5.8;1;1;1;0;0
230000465400001;2300004654000;01;3465.366805;1;2;GO;2;;4;2;3;6;2008;122;2016;32;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;138986.62587;INTERPO;5;5693.0150077;INTERPO;2;7;1;1;1;1;0
230000465500001;2300004655000;01;1109.6170691;1;2.2;GO;2;;4;2;5;9;1998;252;2004;175;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;561027.02429;INTERPO;7;3944.9656985;INTERPO;1;6;2;2;1;0;0
230000465500002;2300004655000;02;1109.6170691;1;1.2;ES;1;;2;4;1;4;2014;50;2014;50;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;1;2;21537.229555;INTERPO;1;4907.4470615;INTERPO;2;9999;1;1;1;1;0
230000471500001;2300004715000;01;2569.5166035;1;1.7;GO;2;;4;2;3;6;2008;117;2011;87;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;160275.6676;INTERPO;6;16547.321313;INTERPO;5;9999;2;2;1;0;0
230000472500001;2300004725000;01;1052.242166;1;1.4;ES;1;;2;4;3;6;2002;194;2002;194;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;3;2;99267.077994;INTERPO;4;1771.5942165;INTERPO;1;8;2;2;1;0;0
230000472500002;2300004725000;02;1052.242166;1;1.6;GO;2;;4;2;2;6;2016;24;2016;24;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;3;2;32727.319945;INTERPO;2;17743.930119;INTERPO;5;7.5;2;2;1;0;0
230000473400001;2300004734000;01;2291.2976145;1;2;GO;2;;4;2;2;8;2017;16;2017;16;4;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;31575.405197;ESTIMAT;2;24500.62193;ESTIMAT;6;6;2;2;1;0;0
230000473400002;2300004734000;02;2291.2976145;1;999;;2;;;;;99;.;;2013;61;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;94518.193638;IMPUTAT;4;15000;ENQUETE;5;6;4;4;1;0;0
230000473500001;2300004735000;01;2358.7545867;1;1.2;ES;1;;2;4;1;6;2015;34;2018;6;1;2;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;4;2;42599.102599;INTERPO;2;20957.022409;INTERPO;6;9999;2;2;1;0;0
230000474400001;2300004744000;01;1738.7747091;1;1.4;GO;2;;4;2;3;4;2010;100;2008;127;2;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;36842.562225;INTERPO;2;4238.2308125;INTERPO;2;5;2;2;1;0;0
230000474500001;2300004745000;01;1436.9019488;1;1.5;GO;2;;4;2;2;5;2011;86;2011;86;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;56771.372093;INTERPO;3;10689.357045;INTERPO;4;6;1;1;1;1;0
230000474500002;2300004745000;02;1436.9019488;1;1.1;ES;1;;2;4;1;4;2014;55;2015;42;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;3;2;49177.584022;INTERPO;2;8768.9355729;INTERPO;3;6;2;2;1;0;0
230000475400001;2300004754000;01;1970.9681192;1;1.4;GO;2;;4;2;3;4;2009;117;.;;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;94000;ENQUETE;4;15000;ENQUETE;5;5;4;4;1;0;0
230000476400001;2300004764000;01;2050.3136823;1;1.6;ES;1;;2;4;3;7;2005;169;2007;140;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;145545.75962;INTERPO;5;7210.2073606;INTERPO;2;8;2;2;1;0;0
230000481500001;2300004815000;01;675.48050374;1;999;;1;;;;3;4;2003;173;2003;173;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;3;2;55000;ENQUETE;3;831.41304458;IMPUTAT;1;9999;1;1;1;1;0
230000481500002;2300004815000;02;675.48050374;1;999;ES;1;;2;4;1;5;2016;23;2016;23;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;7000;ENQUETE;1;840.37454282;IMPUTAT;1;9999;1;1;1;1;0
230000482400001;2300004824000;01;3111.1346516;1;2;ES;1;;2;4;2;9;2008;117;2008;117;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;3;2;85441.375;INTERPO;4;9763.2617857;INTERPO;3;9999;1;1;1;0;0
230000482500002;2300004825000;02;1371.306192;1;2;;2;;;;2;7;.;;.;;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;43785.133562;INTERPO;2;14333.25;INTERPO;4;9;2;2;1;1;0
230000482500001;2300004825000;01;1371.306192;1;2.5;;2;;;;2;99;2017;10;2017;10;3;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;42000;ENQUETE;2;42000;ENQUETE;6;8.5;2;2;1;1;0
230000483500001;2300004835000;01;1857.4187409;1;1;ES;1;;2;4;1;4;2015;35;2015;35;1;2;1;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;2;12733.440221;INTERPO;1;4368.1444368;INTERPO;2;9999;2;2;1;0;0
230000484400001;2300004844000;01;3007.0057506;1;1.2;ES;1;;2;4;1;5;2018;5;2018;5;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;4597.0408876;ESTIMAT;1;4780.3986438;ESTIMAT;2;9999;1;1;1;0;0
230000484500002;2300004845000;02;1209.3918745;1;1.5;;1;;;;1;5;2018;4;2018;4;3;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;4;;2500;ENQUETE;1;2500;ENQUETE;1;5;2;2;1;1;0
230000484500001;2300004845000;01;1209.3918745;1;1.6;;2;;;;2;6;2018;8;2018;8;4;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;26000;ENQUETE;2;26000;ENQUETE;6;6.4;4;4;1;0;0
230000484500003;2300004845000;03;1209.3918745;1;2;;1;;;;1;8;2018;1;2018;1;4;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;1;2;500;ENQUETE;1;500;ENQUETE;1;8;3;3;1;0;0
230000485500001;2300004855000;01;1706.6597194;1;999;;2;;;;2;99;2018;6;2018;6;3;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;5000;ENQUETE;1;5000;ENQUETE;2;9999;1;1;1;0;0
230000486400001;2300004864000;01;4205.1463155;1;1;ES;1;;2;4;1;6;2012;82;2015;42;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;73629.560265;INTERPO;3;9819.8532973;INTERPO;3;9999;1;1;1;0;0
230000491500002;2300004915000;02;1293.8166128;1;1.2;ES;1;;2;4;3;5;2000;219;2000;219;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;53211.811189;INTERPO;3;814.86423921;INTERPO;1;6;1;1;1;1;0
230000491500001;2300004915000;01;1293.8166128;1;2.5;ES;1;;2;4;3;14;2000;219;2000;219;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;52283.384078;INTERPO;3;445.58841842;INTERPO;1;10;1;1;1;1;0
230000492400002;2300004924000;02;1399.7543899;1;1.4;GO;2;;4;2;3;4;2010;102;2018;4;1;2;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;4;;46616.141317;INTERPO;2;1597.8742226;INTERPO;1;9999;4;4;1;0;0
230000492400001;2300004924000;01;1399.7543899;1;1.6;ES;1;;2;4;1;7;2013;62;2015;36;1;2;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;65380.103825;INTERPO;3;12965.976776;INTERPO;4;6.5;1;1;1;0;0
230000492500002;2300004925000;02;1204.9326369;1;1.4;ES;1;;2;4;3;6;2000;221;2013;57;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;130000;ENQUETE;5;8000;ENQUETE;3;7;2;2;1;0;0
230000492500001;2300004925000;01;1204.9326369;1;2;GO;2;;4;2;2;10;2017;16;2017;13;1;2;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;99;15000;ENQUETE;1;13000;ENQUETE;4;6.5;1;1;1;1;0
230000493400001;2300004934000;01;1969.496324;1;1.6;ES;1;;2;4;1;8;2016;27;2016;27;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;14970.634615;INTERPO;1;11027.819167;INTERPO;4;10;2;2;1;0;0
230000493500001;2300004935000;01;2775.5012103;1;1.6;GO;2;;4;2;2;5;2016;31;2016;31;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;46892.071415;ESTIMAT;2;17743.930119;ESTIMAT;5;5.5;1;1;1;0;0
230000493500002;2300004935000;02;2775.5012103;1;1.2;ES;1;;2;4;1;6;2017;19;2017;19;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;17286.084731;ESTIMAT;1;11007.145983;ESTIMAT;4;6.5;1;1;1;0;0
230000494500001;2300004945000;01;795.82974637;1;2;;2;;;;2;6;2011;94;.;;1;1;;;;;;;;;;;;;;;;;;;;;1;2;3;4;5;;;;;;;;;;;;;;;;;4;1;146514.86538;IMPUTAT;5;9243.1345945;IMPUTAT;3;9999;3;3;1;0;0
230000494500002;2300004945000;02;795.82974637;1;1.5;;2;;;;2;6;2017;13;2017;13;1;3;;;;;;;;;;;;;;;;;;;;;3;1;;;;;;;;;;;;;;;;;;;;4;3;4435.0693434;IMPUTAT;1;9551.2938747;IMPUTAT;3;9999;3;3;1;0;0
230000495400001;2300004954000;01;4014.7584359;1;1.9;GO;2;;4;2;3;5;2005;168;2014;55;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;215263.0583;ESTIMAT;7;12369.19304;ESTIMAT;4;9999;2;2;1;0;0
230000501400001;2300005014000;01;3025.0867915;1;2;GO;2;;4;2;3;8;2008;120;2008;120;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;110628.54408;INTERPO;5;8518.1008281;INTERPO;3;8;1;1;1;1;0
230000502400001;2300005024000;01;2907.1069119;1;1;ES;1;;2;4;1;4;2011;88;2015;35;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;21;36180.927694;INTERPO;2;8435.8321965;INTERPO;3;6;2;2;1;0;0
230000502500003;2300005025000;03;1008.6009646;1;1.6;GO;2;;4;2;2;4;2011;90;.;;1;3;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;4;;82000;ENQUETE;4;5600;ENQUETE;2;3.8;2;2;1;0;0
230000502500001;2300005025000;01;1008.6009646;1;1.6;GO;2;;4;2;2;3;2012;68;.;;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;92000;ENQUETE;4;8000;ENQUETE;3;4.8;2;2;1;0;0
230000502500002;2300005025000;02;1008.6009646;1;2.2;GO;2;;4;2;4;8;2001;199;.;;1;2;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;4;2;257000;ENQUETE;7;5000;ENQUETE;2;7.8;2;2;1;0;0
230000504400001;2300005044000;01;3578.7028877;1;1;ES;1;;2;4;1;3;2016;31;2016;31;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;20278.40933;INTERPO;1;11027.819167;INTERPO;4;6;1;1;1;0;0
230000504500001;2300005045000;01;2711.1463907;1;2.1;GO;2;;4;2;2;7;2016;28;2016;28;3;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;3;2;39547.2;INTERPO;2;24117.875355;INTERPO;6;5;1;1;1;0;0
230000504500002;2300005045000;02;2711.1463907;1;1.6;GO;2;;4;2;2;5;2011;84;2016;26;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;3;1;94542.623188;INTERPO;4;5575.5072464;INTERPO;2;5;2;2;1;0;0
230000511400001;2300005114000;01;1889.2491913;1;999;;2;;;;4;7;2005;161;2009;104;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;200000;ENQUETE;7;10164.959074;IMPUTAT;4;9999;2;2;1;0;0
230000512400001;2300005124000;01;2629.2343965;1;1.2;ES;1;;2;4;1;5;2016;22;2017;16;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;10069.098774;INTERPO;1;11027.819167;INTERPO;4;9999;1;1;1;0;0
230000512500002;2300005125000;02;1506.029635;1;3;GO;2;;4;2;2;16;2014;54;2018;5;1;4;;;;;;;;;;;;;;;;;;;;;4;5;;;;;;;;;;;;;;;;;;;;4;4;68482.047821;INTERPO;3;14331.799775;INTERPO;4;10.5;1;1;1;1;0
230000512500001;2300005125000;01;1506.029635;1;1.6;ES;1;;2;4;1;7;2011;91;2011;91;1;5;;;;;;;;;;;;;;;;;;;;;5;4;;;;;;;;;;;;;;;;;;;;4;5;51859.408907;INTERPO;3;5725.2294197;INTERPO;2;8.5;1;1;1;1;0
230000513500002;2300005135000;02;1223.0351482;1;1.1;ES;1;;2;4;3;4;2004;171;2004;171;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;102953.89623;INTERPO;5;7991.2613351;INTERPO;2;4;4;4;1;0;0
230000513500001;2300005135000;01;1223.0351482;1;2;ES;1;;2;4;1;10;2018;6;2018;6;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;6311.4193296;ESTIMAT;1;8169.0356571;ESTIMAT;3;9;1;1;1;1;0
230000515400002;2300005154000;02;1793.7745873;1;1;ES;1;;2;4;1;4;2010;102;2010;102;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;177155.93902;INTERPO;6;19527.820853;INTERPO;5;9999;2;2;1;0;0
230000515400001;2300005154000;01;1793.7745873;1;1.1;ES;1;;2;4;3;4;2004;180;.;;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;228907.1;INTERPO;7;26856.073883;INTERPO;6;9999;4;4;1;0;0
230000516400001;2300005164000;01;2059.4295331;1;1.6;GO;2;;4;2;2;6;2014;63;2014;56;1;2;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;52041.238386;INTERPO;3;8735.4584352;INTERPO;3;7;2;2;1;1;0
230000521400001;2300005214000;01;2195.3948461;1;1.5;GO;2;;4;2;4;4;2002;195;2005;155;2;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;21;117264.72803;INTERPO;5;14650.690116;INTERPO;4;9999;4;4;1;0;0
230000522500001;2300005225000;01;1208.5723764;1;1.6;ES;1;;2;4;2;6;2008;126;2017;10;1;4;;;;;;;;;;;;;;;;;;;;;4;1;2;5;;;;;;;;;;;;;;;;;;4;4;94025.578797;INTERPO;4;;INTERPO;9;9999;4;4;1;0;0
230000522500002;2300005225000;02;1208.5723764;1;999;;;;;;;99;.;;.;;1;2;;;;;;;;;;;;;;;;;;;;;2;5;;;;;;;;;;;;;;;;;;;;4;2;;;9;;;9;9999;1;1;1;0;0
230000523400002;2300005234000;02;1443.9890096;1;1.7;ES;1;;2;4;2;7;2005;161;2018;7;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;99857.490385;INTERPO;4;11597.994598;INTERPO;4;9999;3;2;1;1;0
230000523400001;2300005234000;01;1443.9890096;1;1.6;GO;2;;4;2;2;5;2013;64;2015;41;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;107326.77029;INTERPO;5;12598.775791;INTERPO;4;9999;1;2;1;1;0
230000525400001;2300005254000;01;2566.5411997;1;1.4;GO;2;;4;2;4;6;2005;157;2010;107;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;161986.70649;INTERPO;6;9582.6564581;INTERPO;3;9999;3;4;1;0;0
230000526400001;2300005264000;01;2831.3443101;1;1.2;ES;1;;2;4;1;6;2016;31;2018;15;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;15647.457343;INTERPO;1;11024.623154;INTERPO;4;7;2;2;1;0;0
230000532500001;2300005325000;01;1172.7944054;1;1;ES;1;;2;4;2;4;2009;114;2009;114;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;3;2;82725.755968;INTERPO;4;7000;ENQUETE;2;6;2;2;1;0;0
230000532500002;2300005325000;02;1172.7944054;1;1.2;ES;1;;2;4;1;5;2018;7;2018;7;3;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;6609.0026681;ESTIMAT;1;10135.655352;ESTIMAT;4;7;2;2;1;0;0
230000534400001;2300005344000;01;2160.7983372;1;1;ES;1;;2;4;1;4;2018;1;2018;1;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;2121.7111789;ESTIMAT;1;2450.7106971;ESTIMAT;1;9999;1;1;1;1;0
230000534500001;2300005345000;01;3551.5050721;1;999;;2;;;;2;99;2015;42;2015;42;1;1;2;3;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;18361.707819;IMPUTAT;1;15464.043759;IMPUTAT;5;9999;4;4;1;0;0
230000534500002;2300005345000;02;3551.5050721;1;999;;2;;;;2;99;2013;66;2012;78;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;32064.89507;IMPUTAT;2;35000;IMPUTAT;6;9999;4;4;1;0;0
230000535400001;2300005354000;01;1852.5623784;1;999;;2;;;;2;99;2015;44;2018;7;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;150000;ENQUETE;6;6000;ENQUETE;2;4;4;4;1;0;0
230000536400002;2300005364000;02;1503.5853443;1;1.5;GO;2;;4;2;2;6;2012;77;.;;4;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;187983.58808;INTERPO;6;36510.728784;INTERPO;6;6;2;2;1;0;0
230000536400001;2300005364000;01;1503.5853443;1;2;GO;2;;4;2;2;10;2013;69;2017;22;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;124005.87397;INTERPO;5;14875.303021;INTERPO;4;8;2;2;1;0;0
230000551400001;2300005514000;01;2007.9537142;1;999;GO;2;;4;2;3;6;2010;89;2010;100;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;80000;ENQUETE;4;7000;ENQUETE;2;4.9;1;1;1;1;0
230000552400001;2300005524000;01;4200.0752618;1;1.6;GO;2;;4;2;3;5;2009;113;2015;39;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;116679.81818;INTERPO;5;23476.136364;INTERPO;6;5;1;1;1;0;0
230000554400001;2300005544000;01;3327.8131785;1;1;ES;1;;2;4;2;4;2008;123;2012;77;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;61839.14876;INTERPO;3;5810.2248361;INTERPO;2;9999;2;2;1;0;0
230000556400001;2300005564000;01;2817.928335;1;2;GO;2;;4;2;3;8;2009;119;2014;57;1;2;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;119118.04545;INTERPO;5;12020.196794;INTERPO;4;6.5;2;2;1;0;0
230000561400001;2300005614000;01;1969.4984837;1;1.2;ES;1;;2;4;2;5;2003;176;2016;28;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;139434.58061;INTERPO;5;86.588235294;INTERPO;1;9999;2;2;1;0;0
230000564400001;2300005644000;01;1786.0292056;1;1.6;GO;2;;4;2;2;6;2014;55;2017;15;4;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;88548.767507;INTERPO;4;20210.684057;INTERPO;6;4.7;2;2;1;0;0
230000564400002;2300005644000;02;1786.0292056;1;1.6;ES;1;;2;4;1;7;2014;55;2014;54;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;3;1;25641.632546;INTERPO;2;5083.5226543;INTERPO;2;6.5;1;1;1;1;0
230000565400001;2300005654000;01;4816.192941;1;1.4;ES;1;;2;4;2;5;2008;129;2008;129;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;125388.14762;ESTIMAT;5;10784.37948;ESTIMAT;4;9999;1;1;-1;;
230000566400001;2300005664000;01;1972.6352168;1;1.1;ES;1;;2;4;2;4;2010;106;2010;106;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;53745.609053;INTERPO;3;6352.5392305;INTERPO;2;6;2;2;1;1;0
230000566400002;2300005664000;02;1972.6352168;1;1.5;GH;4;Hybride non rechargeable;5;2;1;5;2018;10;2018;10;4;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;18492.804229;ESTIMAT;1;24526.893375;ESTIMAT;6;6.5;2;2;1;1;0
230000572400001;2300005724000;01;1437.5352405;1;1.2;ES;1;;2;4;1;5;2018;5;2018;5;1;2;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;3;1;5004.0420553;ESTIMAT;1;9318.7517866;ESTIMAT;3;9999;1;1;1;1;0
230000574400001;2300005744000;01;2724.0051804;1;1.1;ES;1;;2;4;3;4;2005;164;2005;159;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;83921.890859;INTERPO;4;6302.0090175;INTERPO;2;6;1;1;1;0;0
230000575400001;2300005754000;01;2508.1024758;1;1.2;ES;1;;2;4;1;7;2015;38;2015;38;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;24753.111567;INTERPO;1;7867.5845375;INTERPO;2;8;1;1;1;1;0
230000582400001;2300005824000;01;3947.5689548;1;1.5;GO;2;;4;2;2;4;2015;36;2017;16;1;1;;;;;;;;;;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;4;1;33243.750555;INTERPO;2;11224.763138;INTERPO;4;5.3;3;2;1;0;0
230000582400002;2300005824000;02;3947.5689548;1;999;;2;;;;2;5;2015;38;.;;3;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;4;;70000;ENQUETE;3;30000;ENQUETE;6;5.4;3;2;1;0;0
230000584400001;2300005844000;01;2197.5200254;1;2;GO;2;;4;2;2;8;2009;116;.;;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;219433.65733;INTERPO;7;3000;ENQUETE;1;7;6;4;1;0;0
230000584400002;2300005844000;02;2197.5200254;1;0;GO;2;;4;2;N;4;2007;136;2018;6;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;226750.76241;ESTIMAT;7;22975.804277;ESTIMAT;6;9999;2;2;1;0;0
230000585400001;2300005854000;01;1175.3262797;1;1.5;GO;2;;4;2;2;4;2013;67;2017;16;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;81103.567867;INTERPO;4;2054.6819696;INTERPO;1;9999;1;1;1;1;0
230000585400002;2300005854000;02;1175.3262797;1;1.6;GO;2;;4;2;2;7;2013;73;2013;73;1;3;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;4;;130096.11172;INTERPO;5;15917.682419;INTERPO;5;9999;2;2;1;0;0
230000594400001;2300005944000;01;10671.358387;1;1.6;GO;2;;4;2;2;6;2017;21;2017;21;4;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;39560.872776;ESTIMAT;2;24500.62193;ESTIMAT;6;9999;2;2;1;0;0
230000595400002;2300005954000;02;3072.4561528;1;1.4;ES;1;;2;4;3;5;2005;160;2019;1;1;2;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;107783.71977;ESTIMAT;5;4086.7054163;ESTIMAT;2;9999;2;2;1;0;0
230000595400001;2300005954000;01;3072.4561528;1;1.1;ES;1;;2;4;3;4;1999;241;2008;128;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;189303.46645;ESTIMAT;6;3438.6321807;ESTIMAT;1;9999;2;2;1;0;0
230000596400001;2300005964000;01;1349.6416303;1;1.6;GO;2;;4;2;2;6;2011;91;2015;48;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;38867.758242;INTERPO;2;5832.784673;INTERPO;2;3;1;1;1;0;0
230000605400001;2300006054000;01;3180.2287928;1;1.9;GO;2;;4;2;3;7;2006;154;2015;46;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;195818.99316;INTERPO;6;19283.7308;INTERPO;5;9999;2;2;1;0;0
