IDENT_MEN;IDENT_IND;NOIK;pond_indC;TRAVAILLE;ETUDIE;BTRAVFIX;BTRAVTEL;BTRAVNBJ;BTRAVEMPL;BTRAVELEC_FLAG;BTRAVELEC_A;BTRAVELEC_B;BPERMIS;BCARTABON;BTYP1CART;BTYP1RES_FLAG;BTYP1RES_A;BTYP1RES_B;BTYP1RES_C;BTYP1RES_D;BTYP1RES_E;BTYP1RES_F;BTYP1RES_G;BTYP2CART;BTYP2RES_FLAG;BTYP2RES_A;BTYP2RES_B;BTYP2RES_C;BTYP2RES_D;BTYP2RES_E;BTYP2RES_F;BTYP2RES_G;BTYP3CART;BTYP3RES_FLAG;BTYP3RES_A;BTYP3RES_B;BTYP3RES_C;BTYP3RES_D;BTYP3RES_E;BTYP3RES_F;BTYP3RES_G;BTYP4CART;BTYP4RES_FLAG;BTYP4RES_A;BTYP4RES_B;BTYP4RES_C;BTYP4RES_D;BTYP4RES_E;BTYP4RES_F;BTYP4RES_G;BABONNVLS;BNBVLS;BCARTPEAGE;BCARTPTYPE_FLAG;BCARTPTYPE_A;BCARTPTYPE_B;BCARTPTYPE_C;BCARTPTYPE_D;BCARTPTYPE_E;BCARTPTYPE_F;BABONNAUTOP;BAUTOPTYP;BNBAUTOP;GAGENE;GADIFFI_FLAG;GADIFFI_A;GADIFFI_B;GADIFFI_C;GADIFFI_D;GADIFFI_E;GADIFFI_F;GAGENE1CIRC;GAGENE2CIRC;GAGENE3CIRC;GAGENE4CIRC;GAGENE5CIRC;GAGENE6CIRC;GAGENE7CIRC;GAGENE8CIRC;GAGENE9CIRC;GAGENE10CIRC;GAGENE11CIRC;GAGENE12CIRC;GAGENE13CIRC;GAGENE14CIRC;GAGENE15CIRC;GAGENE16CIRC;IMMODEP_FLAG;IMMODEP_A;IMMODEP_B;IMMODEP_C;IMMODEP_D;IMMODEP_E;IMMODEP_F;IMMODEP_G;MIMMOSAM;MIMMODIM;MIMMOSEM;MDATE_jour;MDATE_mois;MDATE_delai;MRAISIMMOJOUV;MRAISIMMOSAM_FLAG;MRAISIMMOSAM_A;MRAISIMMOSAM_B;MRAISIMMOSAM_C;MRAISIMMOSAM_D;MRAISIMMOSAM_E;MRAISIMMOSAM_F;MRAISIMMOSAM_G;MRAISIMMOSAM_H;MRAISIMMOSAM_I;MRAISIMMOSAM_J;MRAISIMMODIM_FLAG;MRAISIMMODIM_A;MRAISIMMODIM_B;MRAISIMMODIM_C;MRAISIMMODIM_D;MRAISIMMODIM_E;MRAISIMMODIM_F;MRAISIMMODIM_G;MRAISIMMODIM_H;MRAISIMMODIM_I;MRAISIMMODIM_J;BTCSATISF;BTCRAISINSATISF_FLAG;BTCRAISINSATISF_A;BTCRAISINSATISF_B;BTCRAISINSATISF_C;BTCRAISINSATISF_D;BTCRAISINSATISF_E;BTCRAISINSATISF_F;BTCRAISINSATISF_G;BTCRAISINSATISF_H;BCOVLDF;BCV1MOT_FLAG;BCV1MOT_A;BCV1MOT_B;BCV1MOT_C;BCV1REL_FLAG;BCV1REL_A;BCV1REL_B;BCV1REL_C;BCV1REL_D;BCV1NB;BCOVLDNF;BCV2MOT_FLAG;BCV2MOT_A;BCV2MOT_B;BCV2MOT_C;BCV2REL_FLAG;BCV2REL_A;BCV2REL_B;BCV2REL_C;BCV2REL_D;BCV2NB;BCVTV;BCVTVFQ;BCVTVREL_FLAG;BCVTVREL_A;BCVTVREL_B;BCVTVREL_C;BCVTVREL_D;BCVTVFIN;FCMMODIF_A;FCMMODIF_B;FCMANURAIS_A;FCMANURAIS_B;FCMANURAIS_C;FCMANURAIS_D;FCMANURAIS_E;FCMANUOU_A;FCMANUOU_B;FCMANUOU_C;FCMMODRAIS_A;FCMMODRAIS_B;FCMMODRAIS_C;FCMMODRAIS_D;FCMMODRAIS_E;FCMMODQUOI_A;FCMMODQUOI_B;FCMMODQUOI_C;FCMMODMOYINI;FCMMODMOYFIN;dist_ign_trav;dist_vo_trav;dist_ign_etude;dist_vo_etude
1100000354000;110000035400001;01;2703.7722325;1;2;1;5;5;2;1;0;0;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;1;1;1;0;0;0;0;0;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;lundi;janvier;1;;0;;;;;;;;;;;0;;;;;;;;;;;9;0;;;;;;;;;1;1;0;1;0;1;1;0;0;0;1;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;9.495;5.191;;
1100000355000;110000035500002;02;11443.497967;1;2;1;2;4;1;1;0;1;1;1;2.1;1;0;0;0;1;0;0;0;1.3;1;0;0;0;1;0;0;0;;0;;;;;;;;;0;;;;;;;;2;;1;1;1;0;0;0;0;0;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;jeudi;janvier;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;25.268;16.552;;
1100000364000;110000036400001;01;3881.3516056;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;;;;3;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000365000;110000036500001;01;4042.1131949;1;2;1;5;5;1;1;1;0;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;1;1;1;0;0;0;0;0;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;dimanche;mars;2;;0;;;;;;;;;;;0;;;;;;;;;;;9;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000367000;110000036700001;01;2439.6860888;2;2;;;;;0;;;2;1;2.1;1;1;0;0;0;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;;0;;;;;;;;;;1;1;1;0;0;0;0;0;1;2;3;1;1;1;1;1;1;1;1;2;2;2;2;1;1;0;1;1;0;0;0;0;2;2;2;mercredi;mars;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000413000;110000041300003;03;9875.9973151;2;1;;;;;0;;;2;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;;0;;;;;;;;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;0;0;1;1;2;1;2;lundi;juin;1;;0;;;;;;;;;;;1;1;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;1.681;0.835
1100000417000;110000041700001;01;3386.0538879;1;2;1;3;5;1;1;0;0;1;1;2.1;1;1;0;0;0;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;jeudi;juin;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;0;0;;
1100000424000;110000042400001;01;1927.0461462;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;1;1;1;0;0;0;0;0;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;mercredi;juillet;1;;0;;;;;;;;;;;0;;;;;;;;;;;9;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000425000;110000042500003;03;4862.1811941;2;1;;;;;0;;;;3;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;dimanche;juillet;2;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1100000426000;110000042600001;01;23279.133924;1;2;1;5;5;2;1;0;1;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;mercredi;juillet;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000433000;110000043300001;01;3304.5214803;2;2;;;;;0;;;2;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;;0;;;;;;;;;;1;1;0;0;0;1;0;0;2;1;3;1;2;2;3;1;2;3;3;2;2;2;3;2;1;1;0;0;0;0;0;0;2;1;2;samedi;septembre;2;;0;;;;;;;;;;;1;0;0;0;0;0;0;0;0;1;0;2;1;1;0;0;0;0;0;0;0;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000434000;110000043400001;01;11092.594048;2;2;;;;;0;;;1;1;2.1;1;0;0;0;1;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;0;2;1;2;samedi;octobre;2;;0;;;;;;;;;;;1;1;0;0;0;0;1;0;0;0;0;2;1;0;1;0;0;0;0;0;0;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000435000;110000043500001;01;5160.8029324;1;2;1;5;3;2;1;0;0;1;3;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;mercredi;septembre;1;;0;;;;;;;;;;;0;;;;;;;;;;;3;1;1;1;0;0;1;0;0;0;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000438000;110000043800001;01;1867.502592;2;2;;;;;0;;;2;1;2.1;1;1;0;0;0;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;;0;;;;;;;;;;2;1;1;0;0;0;0;0;1;1;3;1;2;2;3;2;1;3;2;2;2;2;2;2;1;0;0;0;0;0;0;0;2;2;2;mercredi;septembre;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000447000;110000044700001;01;3810.2118124;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;0;2;1;2;vendredi;décembre;3;;0;;;;;;;;;;;1;0;0;0;0;0;0;0;0;1;0;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000453000;110000045300001;01;3961.4127323;1;2;1;5;5;2;1;0;0;2;1;2.1;1;1;0;1;1;0;0;0;3.2;1;1;0;1;1;0;0;0;;0;;;;;;;;;0;;;;;;;;2;;;0;;;;;;;;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;dimanche;février;4;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000454000;110000045400002;02;5295.0091984;1;2;1;5;7;1;1;0;0;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;1;1;1;0;0;0;0;0;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;mercredi;janvier;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;1;2;1;0;1;0;0;3;0;0;;;;;;;;;;;;;;;;;;;176.799;149.542;;
1100000458000;110000045800001;01;5797.954088;2;2;;;;;0;;;2;1;1.1;1;1;0;0;0;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;;0;;;;;;;;;;2;1;0;0;0;1;0;0;1;1;3;1;1;2;3;1;2;3;1;2;3;1;2;1;1;0;0;0;1;0;0;1;2;2;2;dimanche;janvier;1;;0;;;;;;;;;;;0;;;;;;;;;;;3;1;0;1;0;0;0;0;0;0;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000465000;110000046500001;01;4400.4998376;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;1;1;1;0;0;0;0;0;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;vendredi;mars;3;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000467000;110000046700001;01;9436.6845479;1;2;1;5;5;1;1;1;1;1;1;2.1;1;1;0;0;0;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;jeudi;avril;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;6.782;5.226;;
1100000517000;110000051700001;01;8932.8369363;1;2;5;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;jeudi;mai;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000518000;110000051800001;01;5065.5580163;1;2;1;5;5;1;-1;;;2;1;2.1;1;0;0;0;1;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;;0;;;;;;;;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;mercredi;mai;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;6.825;5.229;;
1100000523000;110000052300001;01;3315.4716714;2;2;;;;;0;;;1;1;1.5;1;1;0;0;1;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;2;1;0;0;0;1;0;0;1;1;3;2;2;2;3;3;1;3;1;2;2;2;2;2;1;1;0;0;1;1;1;1;1;1;2;mardi;juillet;2;;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000526000;110000052600002;02;3892.9298971;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;2;1;0;0;0;1;0;0;2;2;3;2;2;2;2;2;2;2;3;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;;;;3;0;;;;;;;;;;;0;;;;;;;;;;;3;1;1;0;0;0;0;0;0;0;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000527000;110000052700001;01;7958.9856301;1;2;1;5;5;1;1;0;1;1;1;2.1;1;1;0;0;0;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;1;0;2;0;;;;;;;1;1;0;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;mercredi;août;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000528000;110000052800002;02;2178.463396;1;2;1;5;5;1;-1;;;2;1;2.1;1;1;0;0;0;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;;0;;;;;;;;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;1;1;1;1;2;vendredi;juillet;1;;1;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;13.423;9.613;;
1100000534000;110000053400001;01;4185.7119615;2;2;;;;;0;;;1;3;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;mardi;octobre;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000535000;110000053500002;02;2148.439365;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;1;1;0;1;1;1;2;mardi;septembre;2;;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;3;1;1;1;0;0;1;0;0;0;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000538000;110000053800001;01;8632.1159989;1;2;1;5;5;2;1;0;0;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;dimanche;octobre;2;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000546000;110000054600001;01;4468.3391738;1;2;1;5;5;2;1;0;0;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;1;1;1;0;0;0;0;0;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;mercredi;décembre;1;;0;;;;;;;;;;;0;;;;;;;;;;;3;1;0;1;0;0;0;0;0;0;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;32.65;27.062;;
1100000547000;110000054700001;01;2869.9662693;2;2;;;;;0;;;1;1;2.1;1;0;0;0;1;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;vendredi;novembre;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000548000;110000054800001;01;1466.9320202;1;2;1;5;5;1;1;0;0;2;1;2.1;1;1;0;0;0;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;;0;;;;;;;;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;vendredi;novembre;3;;0;;;;;;;;;;;0;;;;;;;;;;;2;1;1;1;1;0;0;0;0;0;;0;;;;0;;;;;;;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;8.1;6.944;;
1100000553000;110000055300002;02;10675.983243;1;2;1;5;5;1;1;0;0;1;1;2.1;1;0;0;0;1;0;0;0;3.2;1;0;0;1;0;0;0;0;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;mercredi;février;1;;0;;;;;;;;;;;0;;;;;;;;;;;2;1;0;0;1;0;0;1;1;0;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;1;;;;;;;;;0;0;1;0;1;1;0;0;;;7.843;5.693;;
1100000557000;110000055700001;01;4100.3959113;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;1;0;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;0;0;0;0;2;2;2;mercredi;février;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000564000;110000056400001;01;2248.2198017;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;lundi;avril;1;;0;;;;;;;;;;;0;;;;;;;;;;;9;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000565000;110000056500002;02;6037.6071833;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;1;1;1;0;1;1;2;vendredi;mars;3;;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;9;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000618000;110000061800001;01;2481.4433729;2;2;;;;;0;;;2;1;1.5;1;0;0;0;1;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;;0;;;;;;;;;;1;1;1;0;0;0;0;0;1;1;3;1;1;1;1;1;1;3;1;1;1;1;2;1;1;1;0;0;0;0;0;0;2;1;2;vendredi;mai;3;;0;;;;;;;;;;;1;1;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000623000;110000062300001;01;2007.1550416;2;2;;;;;0;;;1;1;1.5;1;0;0;0;1;0;0;0;1.4;1;0;0;1;0;0;0;0;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;dimanche;août;3;;0;;;;;;;;;;;0;;;;;;;;;;;2;1;1;0;0;0;0;0;0;0;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000627000;110000062700001;01;2030.1037866;1;2;1;5;5;2;-1;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;mardi;août;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;1;0;1;0;0;0;0;1;0;0;;;;;;;;;;;2.153;1.588;;
1100000633000;110000063300001;01;3535.6647352;1;2;1;5;5;1;-1;;;2;1;2.1;1;0;0;0;1;0;0;0;3.3;1;0;0;1;0;0;0;0;;0;;;;;;;;;0;;;;;;;;2;;;0;;;;;;;;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;vendredi;octobre;3;;0;;;;;;;;;;;0;;;;;;;;;;;3;1;0;0;1;0;0;1;0;0;;0;;;;0;;;;;;;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;15.037;10.571;;
1100000634000;110000063400002;02;4083.4540913;2;2;;;;;0;;;1;3;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;1;1;1;0;0;1;0;0;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;0;0;0;1;0;0;0;1;2;2;mardi;octobre;1;;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;9;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000635000;110000063500001;01;2122.2471669;1;2;1;5;3;1;-1;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;0;0;0;0;1;2;2;vendredi;octobre;3;;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;3;1;1;1;1;0;1;0;1;0;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
1100000644000;110000064400001;01;3854.0777641;1;2;1;5;5;2;1;0;0;1;1;3.2;1;0;0;1;0;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;dimanche;novembre;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
